title,genre,rating,summary
Shame the Devil,crime,2," Two ruthless killers head into a pizza place to rob the joint while one of the men's brother waits in the car. The robbery goes wrong and the men kill the restaurant's employees. The robber in the getaway car is killed by a cop and the robbers hit a little boy in their escape. The novel jumps forward two and a half years and introduces the character of Dimitri Karras, the father of the young boy. He attends grief counseling sessions with the family members of those who were killed that day. Karras begins to get used to living again when his friend, Nick Stefanos sets him up with a job at, The Spot where he is bar tender. Meanwhile, the robbers are plotting revenge. It all leads up to a showdown of good versus evil."
Scandal Takes a Holiday,crime,3," Marcus Didius Falco and Helena Justina travel to Ostia Antica, ostensibly on holiday. However, Falco is forced to confess to Petronius - present there on secondment - that he is in fact investigating the disappearance of Infamia, the pen name of the scribe who writes the gossip column for the Daily Gazette. He is at first believed to be merely a drunken truant, however investigations uncover some murky secrets. Piracy and other criminal traditions, long believed stamped out, are apparently alive and well in the region."
From Doon With Death,crime,4," The police knew all about Margaret Parsons. She was a religious, old-fashioned and respectable woman, as unexciting and dependable as her marriage. But it wasn't her life that interested Wexford - it was her violent, passionate death. Inspector Wexford becomes interested in her death after finding a number of letters from the mysterious Doon."
Gone for Good,crime,4," Will's ex-girlfriend has been killed and his brother Ken, has disappeared. He was the prime suspect in the girl's murder. Will also has the demands of his job as a worker with the homeless of the New York City. When he finds out that his brother is alive after all and his current girlfriend disappears as well, Will is arrested by the FBI as the prime suspect to the murder of the girl. Will is at breaking point. Only his friend Squares and Will's determination to get justice, and find out what he needs to ensure that justice is served, keep him going during further mystery and danger. Will and Ken had some famous but bad people go to school with them, the gangster McGuane and the assassin known as Ghost, and the roots of the jeopardy Will finds himself in are in his school years. deKein Lebenszeichen he plBez poegnania (Harlan Coben) ptGone for Good (livro)"
Seven Up,crime,5," Stephanie is assigned to bring in semi-retired mobster Eddie DeChooch when he fails to appear in court for selling contraband cigarettes. When two of Stephanie's burned-out high-school friends, Walter 'MoonMan' Dunphy and Dougie 'The Dealer' Kruper, get themselves mixed up in DeChooch's cigarette scheme -- and then vanish -- Stephanie calls the mysterious Ranger for help. With Ranger's assistance, plus the 'aid' of two (very polite) hoodlums with a talent for breaking-and-entering, it becomes apparent that DeChooch may have come out of retirement... To make things worse, Stephanie's perfect older sister Valerie divorces her cheating husband, and moves back in with her family, along with her two daughters. She then proclaims herself to be a lesbian, and adds more craziness to Stephanie's life. In short, life in the Burg hasn't changed a bit."
A Cool Head,crime,1," Gravy works in a graveyard. One day his friend turns up in a car he doesn't recognise. His friend has a bullet in his chest. Gravy is asked to hide the gun and the body. In the back of the car is blood, and a bag full of money. Soon Gravy is caught up in a bank job gone wrong and is pursued by some mysterious men."
See Delphi and Die,crime,4," Through his brother-in-law Aulus, Falco hears details of two young Roman women who have died in Greece while seeing the sights of the ancient world. Falco and his wife, Helena, travel to Greece to meet up with the tour party which included one of the women, seeking clues to her murder, passing through Olympia, Corinth, Delphi and the oracle of Trophonius at Lebadeia before finally arriving at Athens. The wayward Aulus is playing truant in Greece where, instead of studying law at Athens, he is investigating the death of Valeria Ventidia, a newly married Roman girl at Olympia, as well as another death which occurred three years ago around the same area. Falco's mission has two objectives to send Aulus back to school, and solve the mystery behind the deaths at Olympia. Eventually, a connection between the two deceased women is deduced both had joined tours provided by Seven Sights, a tour company of dubious reputation, currently operating in Greece. Falco's investigation does not go smoothly, however the Roman authorities are not interested in properly investigating the deaths (much less governing Greece itself), and at Olympia Falco is attacked by a potential suspect, who later turns up dead in suspicious circumstances, the death blamed on Falco's ward Glaucus. Low on funds and unwilling to be confronted by the angry locals, Falco and his followers - Helena, Albia, Glaucus and Falco's nephews - are forced to leave Olympia for Corinth but not before discovering that Valeria's killer may have been connected to athletes who trained at Olympia. Things do not look better at Corinth however the governor is out, and his deputy, the quaestor Aquillus Macer, is proven to be extremely inept and inexperienced. Fortunately the tour party has been apprehended at Corinth but worse is still to come Aulus and Valeria's widower, Tullis Stratianus, have run away to Delphi to seek answers from the Oracle there, and another member of the Seven Sights travelling party is murdered. Fearing that Stratianus would be the killer's next victim, Falco and Helena rush off to Delphi but lose Stratianus, who flees this time to Lebadeia and then disappears without a trace. Dejected and defeated, Falco and his group travel to Delphi on their original mission to persuade Aulus to return back to studying law at Athens. Falco also gets to meet Aulus' mentor, a formidable lawyer named Minas who offers his aid in capturing the killer - by hosting a party for the Seven Sights tour party, now freed and in Athens too after the operators Phineus and Polystratus managed to threaten the Corinth government with legal action advised by Minas. Falco has no confidence in Minas' methods, but during the course of the party, more evidence is found by Falco and his nephews, revealing that Phineus and Polystratus had athletic training, and that female travellers on Seven Sights may have been sexually harassed by the men. Finally, Polystratus is unmasked as the real killer, and the remains of the missing Statianus are found in a stew being prepared by the former for the party, proving his guilt."
The Wench is Dead,crime,4," In 1859, the body of a young woman was found floating in the Oxford Canal her death led to a sensational murder trial, and two men were eventually hanged for the murder. In 1989, Inspector Morse is recovering from a bleeding ulcer in Oxford's John Radcliffe Hospital. Morse is given a book by the wife of a recently deceased patient at the hospital. The little book called Murder on the Oxford Canal tells the story of the murder of Joanna Franks aboard the canal boat Barbara Bray. Morse is soon convinced that the two men hanged for the crime were innocent and sets out to prove it from the confines of his bed. The title of the novel comes from Christopher Marlowe's play The Jew of Malta, the following quotation serves as the epigraph to the novel FRIAR BARNARDINE. Thou hast committed-- BARABAS. Fornication but that was in another country And besides, the wench is dead."
Parker Pyne Investigates,crime,5," James Parker Pyne is a retired government employee who considers himself to be a detective of the heart. Advertising his services in the Personal column of The Times, he works alongside his secretary Miss Lemon, novelist Ariadne Oliver, handsome lounge lizard Claude Luttrell and disguise artist Madeleine de Sara. The first six stories deal with Pyne solving cases in England, while the second six stories detail Pyne's vacation, where he hopes not to have to detective work only to end up helping others anyway."
At Close Quarters,crime,2," The unexpected death of a highly disciplined and successful army member of Camp San Marcial is officially explained as suicide. Major Olmedo had always followed the letter of the law and never questioned orders through the army hierarchy. He only broke the law in one respect and that was to carry an unauthorized pistol, since his name had appeared on a terrorist organization's hit-list. Major Olmedo had recently completed a report which was commissioned by the Ministry of Defence in Madrid. In it, he recommended the closure of Camp San Marcial as an efficiency measure. This highlighted the growing cleavage between his own generation and style of troop which were dedicated to peace-keeping and winning wars with technology vis-a-vis the older, Francoists, who still believed in numbers and yearned for a reinstatement of the recently abolished compulsory military service. When he gets shot there is an internal inquiry which results in a verdict of suicide. Marina, the Major's daughter, is not satisfied with this outcome and hires a private detective, Ricardo Cupido. Cupido sets about investigating the crime scene with rigour and a professional manner. The scene itself simply is the pistol and a note in hurried handwriting saying two words, Forgive me scrawled on one of the Major's business cards. Cupido questions each of the suspects and mulls over this problem even where Marina gives up on learning the truth because of the strain it is putting on her and dismisses him. Cupido does get to the bottom of the mystery."
Saint Peter's Fair,crime,4," 13 June 1139. The feast of Saint Peter is important for Shrewsbury Abbey. A meeting of the monks is interrupted by Geoffrey Corviser, the town provost, and a delegation from the town's merchant guilds. They appeal to Abbot Radulfus for a share of the money raised by the fair as the civil war has taken a heavy toll on the town, parts of which need rebuilding. Radulfus listens sympathetically but his responsibilities to the monastery force him to adhere to the exact terms of the fair's charter, granted to the Abbey by the crown. Cadfael meets Hugh Beringar and his wife, Aline, who is with child. They talk of the war. King Stephen has the advantage, the Empress Maud has strongholds in the west of England and is abroad building support for a renewed attempt on the throne. Hugh mentions Ranulf, Earl of Chester, married to a daughter of Robert of Gloucester. Robert of Gloucester is half brother to the Empress. Earl Ranulf is powerful in his own right, and has not yet chosen to stand with one or the other in this war for the crown of England. 31 July 1139. Traders arrive from far and wide for the fair. Cadfael is called to translate for Rhodri, a Welsh merchant who speaks no English. While discussing the civil war Rhodri points out a glover, Euan of Shotwick. Euan, Rhodri says, is an intelligencer working for Earl Ranulf. Soon afterwards a boat arrives carrying Thomas of Bristol, a wealthy and important wine merchant. Rhodri notes that Bristol is in the west country, that Thomas is in good odour with Robert of Gloucester. Young men from the town arrive to cause trouble with the visiting merchants. Philip Corviser tries to convince them to support the town's cause. Thomas of Bristol dismisses the young men of the town as rabble. Pursue the debate, Philip places his hand on Thomas's arm, and Thomas strikes him with a staff. A riot breaks out. Philip regains his senses after the blow. He sees Thomas's niece, Emma, and is smitten by her beauty on the spot. Philip and his friends flee. Thomas and Emma are endangered by some rolling barrels. Emma is saved by Ivo Corbire, with whom she immediately falls in love. Hugh Beringar complains about his lot in life dragging silly but basically good young men to prison. Cadfael speaks in defence of Philip Corviser, noting that he came only to speak, never threaten. They are interrupted by Emma searching for her missing uncle, Thomas of Bristol. Hugh, Cadfael and Ivo Corbire search for Thomas of Bristol as it is too dark for Emma to be on the streets. Corbire stumbles across his drunken and unconscious archer, Turstan Fowler, and leaves the search to carry him back to the Abbey. The search ends when a boat arrives with the naked body of Thomas of Bristol, who has been murdered with a dagger. Hugh, Aline and Emma discuss Thomas's death. It appears he was killed and robbed by sneak thieves. The young men of the town did not commit this crime as most were already in prison. Emma decides to continue trading at the fair as she believes her uncle would have wanted. Cadfael is charged to investigate the death by Abbot Radulfus who fears his decision not to aid the town may have led to Thomas's murder. At the hearing, Emma, Cadfael and Turstan the drunken archer, give testimony about what they witnessed in the confrontation between the young men and Thomas of Bristol. Turstan claims Philip issued threats against Thomas after the riot. Philip is ignorant of the merchant's death until Cadfael specifically mentions it. Philip protests his innocence of murder, continuing as prisoner to Sheriff Prestcote. Cadfael accompanies Emma back to her boat, which has been broken into and searched by someone. Emma at first says nothing is missing, then says that several small items she did not at first notice as missing are gone from her boat. Thomas's expensive robes are found, making theft an unlikely motive. Thomas's stall is broken into. Warin the ineffective watchman is bound, blindfolded, and gagged, and the strongbox stolen. The day's takings are safe on Emma's boat the strongbox contains Thomas's business papers. Cadfael deduces that the murderer seeks something they believe Thomas brought with him. Emma knows more than she is telling. Emma wants to visit Euan of Shotwick, but stays with Aline instead. She wants a pair of gloves but Cadfael thinks she has another reason. Corbire visits Emma, for whom he seems to have romantic feelings. Emma visits her uncle's coffin in the Abbey, placing a rose in full bloom with his body, before the coffin is sealed by the carpenter. That evening, Cadfael notices a petal on the floor from that rose. Someone has searched the coffin. Early in the morning, Emma seeks out Euan, for the gloves she desires. His stall is not open. Others succeed in opening it. Euan is found dead inside by Cadfael and Rhodri, his neck broken. Hugh investigates the scene, finding a dagger in Euan's hand. The blade yields clues. Cadfael and Hugh piece together the situation. Thomas of Bristol and Euan of Shotwick were partisans or compatriots who had come to the fair to conduct secret business, involving an item of great value. A third man arrives, killing both of them and searching in vain for the item. Cadfael considers Rhodri as a suspect but his lack of English makes the Welshman unlikely. Philip Corviser is released before noon. After his parents celebrate his return, he visits Emma to thank her for her honest witness on his behalf. She still wishes to see justice done for her uncle. Philip tells Cadfael that he intends to retrace his steps of the evening of the murder to see if anyone set him up as a scapegoat for the murder. Cadfael speaks with Brother Mark, who tells him of a man who received treatment for a knife wound to the arm. The wounded man is identified as Ewald, a groom in the employ of Ivo Corbire. Cadfael believes that Euan injured his killer in the fatal struggle the night before. Cadfael informs Hugh. Together with Sheriff Prestcote and Corbire they confront Ewald, who shows his neatly bandaged arm at Beringar's request. When asked to show his cotte, he throws it in their faces, jumps on Corbire's horse and tries to escape. Corbire orders Turstan, who gave evidence against Philip at the hearing, to loose an arrow at Ewald, who is killed. Corbire justifies his actions, saying that his villein Ewald was a murderer and as his master, he had the right to administer justice. Cadfael reports to the Abbot, confirming Ewald was a murderer but warning that he does not think Ewald acted alone. Later Cadfael comforts Brother Mark, who is sorely distressed that someone whose injuries he recently tended was killed so soon afterwards. Philip questions his friends seeking to learn what happened during the evening he cannot remember. After being with them, he went to Wat's Tavern. Wat, the proprietor, tells him that Turstan came twice to the tavern, first just to look at the patrons. Philip was among those patrons. On second visit, Turstan drank only a single measure of ale, purchased a large bottle of hard liquor to carry away, and was sober when he followed Philip out of the tavern. Further, he was dressed in his proper clothes. Philip recalls that this is not what Turstan claimed when he gave evidence at the hearing, and not how he appeared. Later, seeking the place where he passed out from drink, Philip stumbles across the scene of Thomas's murder. Philip tells Cadfael and Hugh about his discovery. They visit the scene of Thomas's murder. Ivo Corbire offers to provide Emma with transport to her home in Bristol, saying he will be escorting his sister to a convent near Bristol from their Shropshire manor. Emma accepts, with Aline's approval for the brief time when Emma will travel unescorted with this single man. At the riverbank, Cadfael makes sense of the events of the last four days Thomas arrived bearing something for the glover Euan. Turstan the archer followed Philip once ensuring that Philip had no alibi, murdered Thomas. He established his own alibi by dousing himself in strong liquor, feigning unconsciousness. They view the place where Turstan was found unconscious. Servants clearing up after the fair have found the empty flagon of strong liquor. Cadfael realises that Ewald and Turstan acted on the orders of Corbire. Turstan had overdone it with his liquor alibi. When Corbire learned Turstan failed, he sent Ewald to search Thomas's boat while everyone was at the hearing. That same night Ewald and Turstan broke into Thomas's booth, again finding nothing. The next night they tried Euan's booth, killing him when he defended himself. Cadfael and Hugh approach Corbire, telling him they have discovered Ewald's role in Euan's murder. They have figured out Corbire's scheme to fool Ewald and order Turstan to attack him. Cadfael and Hugh both believe Emma to be safe with Aline, but Philip knows that Corbire has been visiting her. He is so horrified by what he hears that he rushes off to protect her. Cadfael and Hugh realise Philip is right. By the time they arrive at the Foregate, Emma has left with Corbire and Philip has stolen a merchant's horse to give chase. Aline tells them he has three hours lead, and is concerned at her own error of judgment. At Stanton Cobbold manor Ivo Corbire locks Emma in a room while he searches her baggage. She hides in her hair the small packet hanging round her neck, feeling unsafe both by the locked door and the nonappearance of his sister. Corbire returns, locks them both in the room, pockets the key and instantly changes tone. He demands the letter Thomas intended to deliver to Euan of Shotwick, the glover and spy. He threatens to strip her naked, even to rape her, to find it. Stalling, Emma asks what letter She never admits she knows of any letter, and keeps the braiser between the two of them. Then she asks, what could be so important in a letter Corbire tells her the letter is from Robert of Gloucester to Earl Ranulf, urging him to support the Empress's cause and naming fifty nobles in Stephen's camp who secretly support her. Corbire hopes the letter is worth an earldom to him. That is the price he will charge the King in exchange for the list of traitors. In a tense scene, Emma carefully removes the letter from her hair, unseen by the lordling just in front of her, to destroy it by fire in the room's brazier. Her uncle told her nothing of the contents, only that if not delivered it must be returned, and failing that, destroyed. To assure it burns, she pushes it into the fire, with her coif net attached inadvertently, at the cost of burning her hand. The hair net took fire rapidly, then spread to the wax-sealed letter. Corbire fails to retrieve the letter. She knocks over the unstable brazier, setting fire to the tapestries. Emma moves to the door, doing what she can to keep the fire from reaching her. She knocks and shouts, but cannot escape, since the door is locked. She lowered herself to breathe the air coming in under the door,slowly losing consciousness. Philip arrives to finds Corbire's manor ablaze with no servant willing to attempt a rescue. Instead, they bring out what goods they can save. Using an antique battle axe from the walls of the manor, Philip breaks down the door and rescues Emma. Hugh and Cadfael arrive. Cadfael tends to Philip's and Emma's injuries. Hugh arrests Turstan. He had not fled, thinking no one knew his role in the murders. Corbire is killed by the fire, a satisfying end to such a viper. Philip takes Emma back to his parent's home in Shrewsbury. Emma has recognized the value of Philip, whose honest character is the opposite of the brutally selfish man whose good looks and good manners once charmed her. Further, she and he are both tradespeople. A man of Ivo Corbire's class would not have considered her seriously, she realizes in retrospect. Cadfael recounts the events to Abbot Radulfus. Radulfus summons the town provost, Philip's father, to the morning chapter meeting at the abbey. Radulfus notes that by adhering to the letter of the fair's charter he has secured the rights of future abbots, doing what he must. Now he is free to do what he will with the money earned by the abbey at the fair. He donates ten percent to the rebuilding of the town. Hugh Beringar and his wife return to their own manor. Cadfael continues to tend to Emma's burns. At one meeting, Emma confesses what she learned of the contents of the letter and asks whether she did the right thing. Cadfael tells her that if she has scars from these burns, she should wear them like jewels for the rest of her life. Emma asks Cadfael never to tell Philip the details behind the letter and her own actions, as she considers him too innocent to deal with such matters. Cadfael agrees and privately thinks Emma is correct in her assessment of Philip, and that this bodes well for their marriage. The novel concludes two months later with the news that on 30 September 1139, Empress Maud invaded England, establishing herself at Arundel Castle in West Sussex. Earl Ranulf of Chester did nothing to aid her cause."
Shake Hands Forever,crime,3," Most people would have screamed. Mrs Hathall made no sound. She had seen death many times before, but she had never before seen a death by violence. Heavily, she plodded across the room and descended the stairs to where her son waited. 'There's been an accident,' she said. 'Your wife's dead.'Chief Inspector Wexford could discover no motive, no reason, no suspect - all he had were his own intuitive suspicions. Probably he was reading meaning where there was none probably Angela Hathall really had picked up a stranger, and that stranger had killed her. But why such doubt Was Wexford becoming cynical and untrusting - or was this simply one of the most ingenious crimes he had ever tackled"
Thirty-Three Teeth,crime,3," When the Malay Black bear vanishes from its cage in the zoo garden of Vientianes Lan Xang Hotel very few people are surprised to see mauled bodies turning up in the morgue. Very few that is, apart from Dr. Siri Phaiboun the only coroner in the Lao Peoples Republic. Seventy-two year old Siri and his team are convinced something just doesnt add up. In Luang Prabang, meanwhile, plans are afoot to finally rid the country of its royal heritage. The new socialist government is about to send the royal family to a re-education camp and exorcise the spirits of the old kings. Siri is sent to the historic capital to solve two mysteries what killed a man found on a crumpled bicycle, and what caused the deaths of two bodies charred beyond recognition and missing their feet What is so important that a military helicopter should be provided to whisk him north at a moments notice Once there, Siri calls on his spiritual connections to help solve these cases. But he reawakens the souls of the phibob, the malevolent ghosts still seeking revenge on the doctor for past misdeeds. He enlists the help of the royal shaman and finally learns the true intentions of the phibob and of his own distinguished dynasty. Before he can return to his work he has to survive the phibob attempt on his life, unmask the betrayer of the king and argue his own defense against charges of treachery. With Siri out of town, it is left to Dtui his nursing assistant to investigate the killings in Vientiane. She has her first unpleasant encounter with a Russian circus trainer, gets access to secret Party files, and soon becomes the only person in Laos arguing against the death warrant on the old Malay bear. But whilst searching for who or whatever it is murdering women and draining them of their blood, Dtui disappears. With the moon full, and three victims already on the morgue slab, Dr. Siri has four hours to find his assistant before she becomes the fourth."
The Godfather's Revenge,crime,1," The story begins with Michael Corleone having a dream in which his brother Fredo Corleone, whom he had killed, warns him of a coming threat. At the same time, the apparition tries to give Michael a message, which he doesn't comprehend. Michael's guilt over ordering Fredo's murder has aged him beyond his years mdash his hair has turned white, his diabetes has worsened, and he suffers from chronic insomnia. He is also depressed over his failing relationship with his ex-wife, Kay Adams, and his son, Anthony, who knows the truth about Fredo's death. Carlo Tramonti, a boss of the New Orleans crime syndicate, is introduced as he is deported by the INS to his native Colombia. Meanwhile, Attorney General Daniel Shea (analogous to Robert F. Kennedy) declares his war on the Mafia. Tom Hagen meets with a CIA agent named Joe Lucadello in a Protestant church in Florida. He informs Hagen that Nick Geraci, a former caporegime for the Corleones, has turned up. The book then outlines Nick Geraci's survival in an underground cave under Lake Erie, and how he gets ready to take his revenge. He contacts his father, who helps him get away, and plots his revenge with Momo Barone. Meanwhile, Hagen is implicated in the murder of his longtime mistress, which throws his personal and professional life into disarray. Meanwhile, President Jimmy Shea (analogous to John F. Kennedy), who was elected in part due to Michael's influence, is assassinated by a Cuban national. While the real reason for his murder is never made clear, the novel suggests that it was orchestrated by Tramonti, who wanted revenge for his arrest in a raid ordered by Daniel Shea. Nick Geraci reunites with his family, beginning his revenge against Michael Corleone  He drowns Tom Hagen in the Florida Everglades. Geraci then sends Michael a package containing a dead baby alligator along with Hagen's wallet, a message similar to the one that is sent to Sonny Corleone in the original novel following Luca Brasi's death.  He meets with his old friend Momo Barone, and promises him the title of consigliere if he agrees to help. Momo agrees, and provides Geraci information on Michael Corleone's daily routine.  Geraci contacts Don Anthony Stracci and asks for his help to depose Michael as head of the Commission. Nick ultimately gets the votes to overthrow Michael. Stracci asks Geraci to meet Don Greco, the Greek, who also because of Stracci's influence was to vote against Michael. Geraci meets him at a restaurant on Staten Island. When he arrives, however, he realizes he has walked him into a trap Michael arrives and orders Barone to shoot Geraci to prove his loyalty. Geraci grabs the gun, shoots two bodyguards and injures Al Neri, but is mortally wounded in the process. Eddie Paradise delivers the coup de grace, shooting him execution style. Michael also executes the following people  Carlo Tramonti is shot in the back of his head and thrown off on the highway.  Tramonti's brother, who sought to re-open his brother's murder, dies of natural causes.  Joe Lucadello has an ice pick rammed into his eye. In the novel's final scene, Michael's sister Connie tells him that Fredo had an illegitimate child with Rita, whom Michael had briefly dated before realizing that he was still in love with Kay. esEl Padrino La venganza itLa vendetta del padrino plZemsta ojca chrzestnego"
A Fatal Inversion,crime,5," In the hot summer of 1976, a group of young people are camping in Wyvis Hall. Ten years later, the bodies of a woman and child are discovered in the Hall's animal cemetery. Which woman Whose child"
The Deep Blue Good-by,crime,1," The Deep Blue Good-by introduces readers to McGee, his place of residence, the Busted Flush (a houseboat he won in a poker game), and its mooring place, slip F-18 at the Bahia Mar Marina in Fort Lauderdale, Florida. In the early chapters we learn that McGee is a bachelor, a man who can be friends with ladies as well as have a passion for them, and a man of principle (although they are somewhat at the mercy of his uncertain emotional condition and his circumstances at the moment in McGee's own words, Some of them I'll bend way, way, over, but not break.). We also learn that McGee is by occupation a salvage consultant, a concept almost certainly coined and developed by MacDonald. (As a salvage consultant, McGee undertakes to recover for its rightful owner money or property of which the owner has been wrongfully deprived and has no other hope of recovering, taking half its value as his fee.) McGee works when he has to, almost always only taking jobs when his supply of money (kept in an ingenious hidey-hole aboard the Flush) is low. In one tale, however, McGee avenges the murder of a long-time friend. In another, he is asked by the daughter of a friend to find out why her husband is trying to kill her. While he can be mercenary at times, he is not a mercenary. Another feature of the McGee series is the seemingly unending parade of colorful and invariably evil villains whom McGee must contend with in order to make a recovery for his clients. In this first story the antagonist is Junior Allen, a smiling, seemingly friendly man, large, cat quick, powerful, and pathologically evil. The story begins with a fortune smuggled home after World War II by a soldier who was a native of the Florida Keys. This soldier killed another soldier just prior to his discharge, went on the run back to the Keys, and buried his treasure there. He was later captured by the U.S. Army and sent to a military prison, where he met Junior Allen. Allen discovered vague details about the fortune hidden in the Keys and after his release from prison went there to find it. The story depicts the psychotic behavior of Allen as he evolves from thief to serial rapist to murderer. We see McGee's savvy, guile, and physical prowess as he works methodically to locate Allen and eventually make the recovery. As is thematic in many of the McGee books, however, he pays a heavy price for the successful recovery. Throughout the series, in fact, it is debatable as to whether McGee ever makes a recovery in which the costs outweigh the gain."
