title,genre,rating,summary
Fix Her Up,romance,2,"A brand new romantic comedy from New York Times bestseller Tessa Bailey!Georgette Castles family runs the best home renovation business in town, but she picked balloons instead of blueprints and they havent taken her seriously since. Frankly, shes over it. Georgie loves planning childrens birthday parties and making people laugh, just not at her own expense. Shes determined to fix herself up into a Woman of the World... whatever that means.Phase one new framework for her business (a website from this decade, perhaps)Phase two a gut-reno on her wardrobe (fyi, leggings are pants.)Phase three updates to her exterior (do people still wax)Phase four put herself on the market (and stop crushing on Travis Ford!)Living her best life means facing the truth Georgie hasnt been on a date since, well, ever. Nobodys asking the town clown out for a night of hot sex, thats for sure. Maybe if people think shes having a steamy love affair, theyll acknowledge shes not just the little sister who paints faces for a living. And who better to help demolish that image than the resident sports star and tabloid favoriteTravis Ford was major league baseballs hottest rookie when an injury ended his career. Now hes flipping houses to keep busy and trying to forget his glory days. But he cant even cross the street without someone recapping his greatest hits. Or making a joke about his bat. And then there's Georgie, his best friends sister, who is not a kid anymore. When she proposes a wild schemethat they pretend to date, to shock her family and help him land a new jobhe agrees. Whats the harm Its not like its real. But the girl Travis used to tease is now a funny, full-of-life woman and theres nothing fake about how much he wants her... (less)"
Verity,romance,5,"Lowen Ashleigh is a struggling writer on the brink of financial ruin when she accepts the job offer of a lifetime. Jeremy Crawford, husband of bestselling author Verity Crawford, has hired Lowen to complete the remaining books in a successful series his injured wife is unable to finish.Lowen arrives at the Crawford home, ready to sort through years of Verity's notes and outlines, hoping to find enough material to get her started. What Lowen doesn't expect to uncover in the chaotic office is an unfinished autobiography Verity never intended for anyone to read. Page after page of bone-chilling admissions, including Verity's recollection of what really happened the day her daughter died.Lowen decides to keep the manuscript hidden from Jeremy, knowing its contents would devastate the already grieving father. But as Lowen's feelings for Jeremy begin to intensify, she recognizes all the ways she could benefit if he were to read his wife's words. After all, no matter how devoted Jeremy is to his injured wife, a truth this horrifying would make it impossible for him to continue to love her. (less)"
When He Was Wicked,romance,3,"Everything was so much simpler... when he was wicked.In every life there is a turning point. A moment so tremendous, so sharp and breathtaking, that one knows one's life will never be the same. For Michael Stirling, London's most infamous rake, that moment came the first time he laid eyes on Francesca Bridgerton.After a lifetime of chasing women, of smiling slyly as they chased him, of allowing himself to be caught but never permitting his heart to become engaged, he took one look at Francesca Bridgerton and fell so fast and hard into love it was a wonder he managed to remain standing. Unfortunately for Michael, however, Francesca's surname was to remain Bridgerton for only a mere thirty-six hours longerthe occasion of their meeting was, lamentably, a supper celebrating her imminent wedding to his cousin.But that was then... Now Michael is the earl and Francesca is free, but still she thinks of him as nothing other than her dear friend and confidant. Michael dares not speak to her of his love... until one dangerous night, when she steps innocently into his arms, and passion proves stronger than even the most wicked of secrets... (less)"
The Last Song,romance,2,"Alternate Cover Edition can be found hereSeventeen-year-old Veronica 'Ronnie' Millers life was turned upside-down when her parents divorced and her father moved from New York City to Wilmington, North Carolina. Three years later, she remains angry and alienated from her parents, especially her father . . . until her mother decides it would be in everyones best interest if she spent the summer in Wilmington with him. Ronnies father, a former concert pianist and teacher, is living a quiet life in the beach town, immersed in creating a work of art that will become the centerpiece of a local church.The tale that unfolds is an unforgettable story about love in its myriad forms - first love, the love between parents and children - that demonstrates, as only a Nicholas Sparks novel can, the many ways that deeply felt relationships can break our hearts . . . and heal them. (less)"
"Hush, Hush",romance,1,"A SACRED OATHA FALLEN ANGELA FORBIDDEN LOVERomance was not part of Nora Grey's plan. She's never been particularly attracted to the boys at her school, no matter how hard her best friend, Vee, pushes them at her. Not until Patch comes along. With his easy smile and eyes that seem to see inside her, Patch draws Nora to him against her better judgment.But after a series of terrifying encounters, Nora's not sure whom to trust. Patch seems to be everywhere she is and seems to know more about her than her closest friends. She can't decide whether she should fall into his arms or run and hide. And when she tries to seek some answers, she finds herself near a truth that is way more unsettling than anything Patch makes her feel.For she is right in the middle of an ancient battle between the immortal and those that have fallen - and, when it comes to choosing sides, the wrong choice will cost Nora her life. (less)"
All the Bright Places,romance,3,"The Fault in Our Stars meets Eleanor and Park in this exhilarating and heart-wrenching love story about a girl who learns to live from a boy who intends to die.Soon to be a major motion picture starring Elle Fanning! Theodore Finch is fascinated by death, and he constantly thinks of ways he might kill himself. But each time, something good, no matter how small, stops him. Violet Markey lives for the future, counting the days until graduation, when she can escape her Indiana town and her aching grief in the wake of her sisters recent death. When Finch and Violet meet on the ledge of the bell tower at school, its unclear who saves whom. And when they pair up on a project to discover the natural wonders of their state, both Finch and Violet make more important discoveries Its only with Violet that Finch can be himselfa weird, funny, live-out-loud guy whos not such a freak after all. And its only with Finch that Violet can forget to count away the days and start living them. But as Violets world grows, Finchs begins to shrink. This is an intense, gripping novel perfect for fans of Jay Asher, Rainbow Rowell, John Green, Gayle Forman, and Jenny Downham from a talented new voice in YA, Jennifer Niven. (less)"
Devil in Winter,romance,2,"A devil's bargain.Desperate to escape her scheming relatives, Evangeline Jenner has sought the help of the most infamous scoundrel in London. A marriage of convenience is the only solution.No one would have ever paired the shy, stammering wallflower with the sinfully handsome viscount. It quickly becomes clear, however, that Evie is a woman of hidden strengthand Sebastian desires her more than any woman he's ever known.Determined to win her husband's elusive heart, Evie dares to strike a bargain with the devil if Sebastian can stay celibate for three months, she will allow him into her bed. When Evie is threatened by a vengeful enemy from the past, Sebastian vows to do whatever it takes to protect his wife . . . even at the expense of his own life.Together they will defy their perilous fate, for the sake of all-consuming love. (less)"
Crazy Rich Asians,romance,1,"Crazy Rich Asians is the outrageously funny debut novel about three super-rich, pedigreed Chinese families and the gossip, backbiting, and scheming that occurs when the heir to one of the most massive fortunes in Asia brings home his ABC (American-born Chinese) girlfriend to the wedding of the season.When Rachel Chu agrees to spend the summer in Singapore with her boyfriend, Nicholas Young, she envisions a humble family home, long drives to explore the island, and quality time with the man she might one day marry. What she doesn't know is that Nick's family home happens to look like a palace, that she'll ride in more private planes than cars, and that with one of Asia's most eligible bachelors on her arm, Rachel might as well have a target on her back.Initiated into a world of dynastic splendor beyond imagination, Rachel meets Astrid, the It Girl of Singapore society Eddie, whose family practically lives in the pages of the Hong Kong socialite magazines and Eleanor, Nick's formidable mother, a woman who has very strong feelings about who her son shouldand should notmarry.Uproarious, addictive, and filled with jaw-dropping opulence, Crazy Rich Asians is an insider's look at the Asian JetSet a perfect depiction of the clash between old money and new money between Overseas Chinese and Mainland Chinese and a fabulous novel about what it means to be young, in love, and gloriously, crazily rich. (less)"
The Girl with the Dragon Tattoo,romance,5,"Harriet Vanger, a scion of one of Swedens wealthiest families disappeared over forty years ago. All these years later, her aged uncle continues to seek the truth. He hires Mikael Blomkvist, a crusading journalist recently trapped by a libel conviction, to investigate. He is aided by the pierced and tattooed punk prodigy Lisbeth Salander. Together they tap into a vein of unfathomable iniquity and astonishing corruption.An international publishing sensation, Stieg Larssons The Girl with the Dragon Tattoo combines murder mystery, family saga, love story, and financial intrigue into one satisfyingly complex and entertainingly atmospheric novel. (less)"
Gone Girl,romance,2,"Who are youWhat have we done to each otherThese are the questions Nick Dunne finds himself asking on the morning of his fifth wedding anniversary when his wife Amy suddenly disappears. The police suspect Nick. Amy's friends reveal that she was afraid of him, that she kept secrets from him. He swears it isn't true. A police examination of his computer shows strange searches. He says they weren't made by him. And then there are the persistent calls on his mobile phone.So what did happen to Nick's beautiful wife (less)"
The Girl Who Played with Fire,romance,2,"The ExposeMillenium publisher Mikael Blomkvist has made his reputation exposing corrupt establishment figures. So when a young journalist approaches him with an investigation into sex trafficking, Blomkvist cannot resist waging war on the powerful figures who control this lucrative industry.The MurderWhen a young couple is found dead in their Stockholm apartment, it's a straightforward job for Inspector Bublanski and his team. The killer left the weapon at the scene - and the fingerprints on the gun point in only one direction.The Girl Who Played with FireEx-security analyst Lisbeth Salander is wanted for murder. Her history of unpredictable and vengeful behaviour makes her an official danger to society - but no-one can find her. The only way Salander can be reached is by computer. But she can break into almost any network she chooses... (less)"
The Da Vinci Code,romance,4,"ISBN 9780307277671 moved to this edition.While in Paris, Harvard symbologist Robert Langdon is awakened by a phone call in the dead of the night. The elderly curator of the Louvre has been murdered inside the museum, his body covered in baffling symbols. As Langdon and gifted French cryptologist Sophie Neveu sort through the bizarre riddles, they are stunned to discover a trail of clues hidden in the works of Leonardo da Vinciclues visible for all to see and yet ingeniously disguised by the painter.Even more startling, the late curator was involved in the Priory of Siona secret society whose members included Sir Isaac Newton, Victor Hugo, and Da Vinciand he guarded a breathtaking historical secret. Unless Langdon and Neveu can decipher the labyrinthine puzzlewhile avoiding the faceless adversary who shadows their every movethe explosive, ancient truth will be lost forever. (less)"
The Girl Who Kicked the Hornet's Nest,romance,2,"The stunning third and final novel in Stieg Larsson's internationally best-selling trilogy.Lisbeth Salander - the heart of Larsson's two previous novels - lies in critical condition, a bullet wound to her head, in the intensive care unit of a Swedish city hospital. She's fighting for her life in more ways than one if and when she recovers, she'll be taken back to Stockholm to stand trial for three murders. With the help of her friend, journalist Mikael Blomkvist, she will not only have to prove her innocence, but also identify and denounce those in authority who have allowed the vulnerable, like herself, to suffer abuse and violence. And, on her own, she will plot revenge - against the man who tried to kill her, and the corrupt government institutions that very nearly destroyed her life.Once upon a time, she was a victim. Now Salander is fighting back.from the jacket (less)"
Angels & Demons,romance,4,"World-renowned Harvard symbologist Robert Langdon is summoned to a Swiss research facility to analyze a cryptic symbol seared into the chest of a murdered physicist. What he discovers is unimaginable a deadly vendetta against the Catholic Church by a centuries-old underground organization -- the Illuminati. In a desperate race to save the Vatican from a powerful time bomb, Langdon joins forces in Rome with the beautiful and mysterious scientist Vittoria Vetra. Together they embark on a frantic hunt through sealed crypts, dangerous catacombs, and deserted cathedrals, and into the depths of the most secretive vault on earth...the long-forgotten Illuminati lair.(back cover) (less)"
The Shining,romance,5,"Jack Torrance's new job at the Overlook Hotel is the perfect chance for a fresh start. As the off-season caretaker at the atmospheric old hotel, he'll have plenty of time to spend reconnecting with his family and working on his writing. But as the harsh winter weather sets in, the idyllic location feels ever more remote...and more sinister. And the only one to notice the strange and terrible forces gathering around the Overlook is Danny Torrance, a uniquely gifted five-year-old. (less)"
The Silence of the Lambs,romance,3,"A serial murderer known only by a grotesquely apt nicknameBuffalo Billis stalking women. He has a purpose, but no one can fathom it, for the bodies are discovered in different states. Clarice Starling, a young trainee at the FBI Academy, is surprised to be summoned by Jack Crawford, chief of the Bureau's Behavioral Science section. Her assignment to interview Dr. Hannibal LecterHannibal the Cannibalwho is kept under close watch in the Baltimore State Hospital for the Criminally Insane.Dr. Lecter is a former psychiatrist with a grisly history, unusual tastes, and an intense curiosity about the darker corners of the mind. His intimate understanding of the killer and of Clarice herself form the core of The Silence of the Lambsan ingenious, masterfully written book and an unforgettable classic of suspense fiction. (less)"
The Firm,romance,1,"Adaptation for younger readers.Mitch McDeere is a young, intelligent and ambitious lawyer. When he gets a job with a top tax law firm in Memphis, he is delighted. But he quickly becomes suspicious after mysterious deaths, obsessive office security, and the Chicago mob figure into its operations. The situation only escalates when Mitch discovers that the firm is listening in on his phone calls and that the FBI want to speak to him. Money and power has a price  and it could be Mitch's life.Adaptation NotesThis adaptation is a simplified text designed in association with world famous educational publishers, to provide a step-by-step approach to the joys of reading for pleasure. The series include original stories, contemporary titles based on today's best-selling media hits, and easily accessible versions of the literary classics from around the world. Each book has an introduction and extensive activity material. They are published at different levels for readers of all skill levels.Series Editors Andy Hopkins and Jocelyn PotterBook Details- Difficulty Level 5 - Upper Intermediate (2300 words)- Category Contemporary- Dialect British English (less)"
The Girl on the Train,romance,2,"Rachel catches the same commuter train every morning. She knows it will wait at the same signal each time, overlooking a row of back gardens. Shes even started to feel like she knows the people who live in one of the houses. Jess and Jason, she calls them. Their lifeas she sees itis perfect. If only Rachel could be that happy. And then she sees something shocking. Its only a minute until the train moves on, but its enough. Now everythings changed. Now Rachel has a chance to become a part of the lives shes only watched from afar. Now theyll see shes much more than just the girl on the train...An alternative cover edition for this ISBN can be found here. (less)"
Misery,romance,4,"Alternate cover editions here and here.Paul Sheldon. He's a bestselling novelist who has finally met his biggest fan. Her name is Annie Wilkes and she is more than a rabid reader - she is Paul's nurse, tending his shattered body after an automobile accident. But she is also his captor, keeping him prisoner in her isolated house. (less)"
And Then There Were None,romance,5,"First, there were tena curious assortment of strangers summoned as weekend guests to a little private island off the coast of Devon. Their host, an eccentric millionaire unknown to all of them, is nowhere to be found. All that the guests have in common is a wicked past they're unwilling to revealand a secret that will seal their fate. For each has been marked for murder. A famous nursery rhyme is framed and hung in every room of the mansionTen little boys went out to dine One choked his little self and then there were nine. Nine little boys sat up very late One overslept himself and then there were eight. Eight little boys traveling in Devon One said he'd stay there then there were seven. Seven little boys chopping up sticks One chopped himself in half and then there were six. Six little boys playing with a hive A bumblebee stung one and then there were five. Five little boys going in for law One got in Chancery and then there were four. Four little boys going out to sea A red herring swallowed one and then there were three. Three little boys walking in the zoo A big bear hugged one and then there were two. Two little boys sitting in the sun One got frizzled up and then there was one. One little boy left all alone He went out and hanged himself and then there were none.When they realize that murders are occurring as described in the rhyme, terror mounts. One by one they fall prey. Before the weekend is out, there will be none. Who has choreographed this dastardly scheme And who will be left to tell the tale Only the dead are above suspicion. (less)"
Sharp Objects,romance,1,"Fresh from a brief stay at a psych hospital, reporter Camille Preaker faces a troubling assignment she must return to her tiny hometown to cover the unsolved murder of a preteen girl and the disappearance of another. For years, Camille has hardly spoken to her neurotic, hypochondriac mother or to the half-sister she barely knows a beautiful thirteen-year-old with an eerie grip on the town. Now, installed in her old bedroom in her family's Victorian mansion, Camille finds herself identifying with the young victimsa bit too strongly. Dogged by her own demons, she must unravel the psychological puzzle of her own past if she wants to get the storyand survive this homecoming.Librarian's Note this is an alternate cover edition - ISBN 10 0307341550 (ISBN 13 9780307341556) (less)"
Voyager,romance,1,"From the author of the breathtaking bestsellers Outlander and Dragonfly in Amber, the extraordinary saga continues.Their passionate encounter happened long ago by whatever measurement Claire Randall took. Two decades before, she had traveled back in time and into the arms of a gallant eighteenth-century Scot named Jamie Fraser. Then she returned to her own century to bear his child, believing him dead in the tragic battle of Culloden. Yet his memory has never lessened its hold on her... and her body still cries out for him in her dreams.Then Claire discovers that Jamie survived. Torn between returning to him and staying with their daughter in her own era, Claire must choose her destiny. And as time and space come full circle, she must find the courage to face the passion and pain awaiting her...the deadly intrigues raging in a divided Scotland... and the daring voyage into the dark unknown that can reunite or forever doom her timeless love.(less)"
The Ex Hex,romance,2,"New York Times bestselling author Rachel Hawkins, writing as Erin Sterling, casts a spell with a spine-tingling romance full of wishes, witches, and hexes gone wrong.Nine years ago, Vivienne Jones nursed her broken heart like any young witch would vodka, weepy music, bubble bathsand a curse on the horrible boyfriend. Sure, Vivi knows she shouldnt use her magic this way, but with only an orchard hayride scented candle on hand, she isnt worried it will cause him anything more than a bad hair day or two.That is until Rhys Penhallow, descendent of the towns ancestors, breaker of hearts, and annoyingly just as gorgeous as he always was, returns to Graves Glen, Georgia. What should be a quick trip to recharge the towns ley lines and make an appearance at the annual fall festival turns disastrously wrong. With one calamity after another striking Rhys, Vivi realizes her silly little Ex Hex may not have been so harmless after all.Suddenly, Graves Glen is under attack from murderous wind-up toys, a pissed off ghost, and a talking cat with some interesting things to say. Vivi and Rhys have to ignore their off the charts chemistry to work together to save the town and find a way to break the break-up curse before its too late. (less)"
Reflected in You,romance,5,"Gideon Cross. As beautiful and flawless on the outside as he was damaged and tormented on the inside. He was a bright, scorching flame that singed me with the darkest of pleasures. I couldn't stay away. I didn't want to. He was my addiction... my every desire... mine.My past was as violent as his, and I was just as broken. Wed never work. It was too hard, too painful... except when it was perfect. Those moments when the driving hunger and desperate love were the most exquisite insanity.We were bound by our need. And our passion would take us beyond our limits to the sweetest, sharpest edge of obsession... (less)"
99 Percent Mine,romance,4,"Crush a strong and often short-lived infatuation, particularly for someone beyond your reachDarcy Barrett has undertaken a global survey of men. Shes travelled the world, and can categorically say that no one measures up to Tom Valeska, whose only flaw is that Darcys twin brother Jamie saw him first and claimed him forever as his best friend. Despite Darcys best efforts, Toms off limits and loyal to her brother, 99. Thats the problem with finding her dream man at age eight and peaking in her photography career at age twentyever since, shes had to learn to settle for good enough.When Darcy and Jamie inherit a tumble-down cottage from their grandmother, theyre left with strict instructions to bring it back to its former glory and sell the property. Darcy plans to be in an aisle seat halfway across the ocean as soon as the renovations start, but before she can cut and run, she finds a familiar face on her porch house-flipper extraordinaire Toms arrived, hes bearing power tools, and hes single for the first time in almost a decade.Suddenly Darcys considering sticking around to make sure her twin doesnt ruin the cottages inherent magic with his penchant for grey and chrome. Shes definitely not staying because of her new business partners tight t-shirts, or that perfect face that's inspiring her to pick up her camera again. Soon sparks are flyingand its not the faulty wiring. It turns out one percent of Toms heart might not be enough for Darcy anymore. This time around, shes switching things up. Shes going to make Tom Valeska 99 percent hers. (less)"
Kulti,romance,5,"Trust me, Ive wanted to punch you in the face a time or five.When the man you worshipped as a kid becomes your coach, its supposed to be the greatest thing in the world. Keywords supposed to.It didn't take a week for 27-year-old Sal Casillas to wonder what she'd seen in the international soccer icon - why she'd ever had his posters on her wall or ever envisioned marrying him and having super-playing soccer babies.Sal had long ago gotten over the worst non-break-up in the history of imaginary relationships with a man who hadn't known she'd existed. So she isn't prepared for this version of Reiner Kulti who shows up to her team's season a quiet, reclusive shadow of the explosive, passionate man he'd once been. (less)"
Heartstopper: Volume Four,romance,4,"Boy meets boy. Boys become friends. Boys fall in love. The bestselling LGBTQ+ graphic novel about life, love, and everything that happens in between this is the fourth volume of HEARTSTOPPER, for fans of The Art of Being Normal, Holly Bourne and Love, Simon.Charlie didn't think Nick could ever like him back, but now they're officially boyfriends. Charlie's beginning to feel ready to say those three little words I love you.Nick's been feeling the same, but he's got a lot on his mind - not least coming out to his dad, and the fact that Charlie might have an eating disorder.As summer turns to autumn and a new school year begins, Charlie and Nick are about to learn a lot about what love means.Heartstopper is about love, friendship, loyalty and mental illness. It encompasses all the small stories of Nick and Charlie's lives that together make up something larger, which speaks to all of us.This is the fourth volume of Heartstopper, which has now been optioned for television by See-Saw Films. (less)"
Insurgent,romance,1,"One choice can transform youor it can destroy you. But every choice has consequences, and as unrest surges in the factions all around her, Tris Prior must continue trying to save those she lovesand herselfwhile grappling with haunting questions of grief and forgiveness, identity and loyalty, politics and love.Tris's initiation day should have been marked by celebration and victory with her chosen faction instead, the day ended with unspeakable horrors. War now looms as conflict between the factions and their ideologies grows. And in times of war, sides must be chosen, secrets will emerge, and choices will become even more irrevocableand even more powerful. Transformed by her own decisions but also by haunting grief and guilt, radical new discoveries, and shifting relationships, Tris must fully embrace her Divergence, even if she does not know what she may lose by doing so.New York Times bestselling author Veronica Roth's much-anticipated second book of the dystopian DIVERGENT series is another intoxicating thrill ride of a story, rich with hallmark twists, heartbreaks, romance, and powerful insights about human nature. (less)"
Can You Keep a Secret?,romance,4,"Meet Emma Corrigan, a young woman with a huge heart, an irrepressible spirit, and a few little secrets Secrets from her boyfriend I've always thought Connor looks a bit like Ken. As in Barbie and Ken. Secrets from her mother I lost my virginity in the spare bedroom with Danny Nussbaum while Mum and Dad were downstairs watching Ben-Hur. Secrets she wouldn't share with anyone in the world I have no idea what NATO stands for. Or even what it is. Until she spills them all to a handsome stranger on a plane. At least, she thought he was a stranger.Until Emma comes face-to-face with Jack Harper, the company's elusive CEO, a man who knows every single humiliating detail about her... (less)"
Vampire Academy,romance,4,"Only a true best friend can protect you from your immortal enemies...Lissa Dragomir is a Moroi princess a mortal vampire with a rare gift for harnessing the earth's magic. She must be protected at all times from Strigoi the fiercest vampiresthe ones who never die. The powerful blend of human and vampire blood that flows through Rose Hathaway, Lissa's best friend, makes her a dhampir. Rose is dedicated to a dangerous life of protecting Lissa from the Strigoi, who are hell-bent on making Lissa one of them.After two years of freedom, Rose and Lissa are caught and dragged back to St. Vladimir's Academy, a school for vampire royalty and their guardians-to-be, hidden in the deep forests of Montana. But inside the iron gates, life is even more fraught with danger... and the Strigoi are always close by.Rose and Lissa must navigate their dangerous world, confront the temptations of forbidden love, and never once let their guard down, lest the evil undead make Lissa one of them forever... (less)"
Birthday Girl,romance,3,"JORDANHe took me in when I had nowhere else to go. He doesnt use me, hurt me, or forget about me. He listens to me, protects me, and sees me. I can feel his eyes on me over the breakfast table, and my heart pumps so hard when I hear him pull in the driveway after work.I have to stop this. It cant happen.My sister once told me there are no good men, and if you find one, hes probably unavailable. Only Pike Lawson isnt the unavailable one.I am.PIKEI took her in, because I thought I was helping. As the days go by, though, its becoming anything but easy. I have to stop my mind from drifting to her and stop holding my breath every time I bump into her in the house. I cant touch her, and I shouldnt want to.But were not free to give into this. Shes nineteen, and Im thirty-eight.And her boyfriends father.Unfortunately, they both just moved into my house. (less)"
They Both Die at the End,romance,5,"Adam Silvera reminds us that theres no life without death and no love without loss in this devastating yet uplifting story about two people whose lives change over the course of one unforgettable day.On September 5, a little after midnight, Death-Cast calls Mateo Torrez and Rufus Emeterio to give them some bad news Theyre going to die today.Mateo and Rufus are total strangers, but, for different reasons, theyre both looking to make a new friend on their End Day. The good news Theres an app for that. Its called the Last Friend, and through it, Rufus and Mateo are about to meet up for one last great adventureto live a lifetime in a single day. (less)"
The Roommate,romance,5,"House RulesDo your own dishes.Knock before entering the bathroom.Never look up your roommate online.The Wheatons are infamous among the east coast elite for their lack of impulse control, except for their daughter Clara. Shes the consummate socialite over-achieving, well-mannered, predictable. But every Wheaton has their weakness. When Claras childhood crush invites her to move cross-country, the offer is too much to resist. Unfortunately, its also too good to be true.After a bait-and-switch, Clara finds herself sharing a lease with a charming stranger. Josh might be a bit too perceptivenot to mention handsomefor comfort, but theres a good chance he and Clara could have survived sharing a summer sublet if she hadnt looked him up on the Internet...Once she learns how Josh has made a name for himself, Clara realizes living with him might make her the Wheatons most scandalous story yet. His professional prowess inspires her to take tackling the stigma against female desire into her own hands. They may not agree on much, but Josh and Clara both believe women deserve better sex. What they decide to do about it will change both of their lives, and if theyre lucky, theyll help everyone else get lucky too. (less)"
Neon Gods,romance,5,"He was supposed to be a myth.But from the moment I crossed the River Styx and fell under his dark spell... he was, quite simply, mine.Society darling Persephone Dimitriou plans to flee the ultra-modern city of Olympus and start over far from the backstabbing politics of the Thirteen Houses. But all thats ripped away when her mother ambushes her with an engagement to Zeus, the dangerous power behind their glittering citys dark facade.With no options left, Persephone flees to the forbidden undercity and makes a devils bargain with a man she once believed a myth... a man who awakens her to a world she never knew existed.Hades has spent his life in the shadows, and he has no intention of stepping into the light. But when he finds that Persephone can offer a little slice of the revenge hes spent years craving, its all the excuse he needs to help herfor a price. Yet every breathless night spent tangled together has given Hades a taste for Persephone, and hell go to war with Olympus itself to keep her closeA modern retelling of Hades and Persephone thats as sinful as it is sweet. (less)"
Scarlet,romance,4,"Cinder returns in the second thrilling installment of the New York Times-bestselling Lunar Chronicles.Shes trying to break out of prisoneven though if she succeeds, shell be the Commonwealths most wanted fugitive. Halfway around the world, Scarlet Benoits grandmother is missing. It turns out there are many things Scarlet doesnt know about her grandmother and the grave danger she has lived in her whole life.When Scarlet encounters Wolf, a street fighter who may have information as to her grandmothers whereabouts, she has no choice but to trust him, though he clearly has a few dark secrets of his own. As Scarlet and Wolf work to unravel one mystery, they find another when they cross paths with Cinder. Together, they must stay one step ahead of the vicious Lunar Queen who will do anything to make Prince Kai her husband, her king, her prisoner. (less)"
A Court of Frost and Starlight,romance,2,"A tender addition to the #1 New York Times bestselling Court of Thorns and Roses series by Sarah J. Maas, bridging the events of A Court of Wings and Ruin and upcoming books.Feyre, Rhysand, and their friends are still busy rebuilding the Night Court and the vastly altered world beyond, recovering from the war that changed everything. But Winter Solstice is finally approaching, and with it, the joy of a hard-earned reprieve.Yet even the festive atmosphere can't keep the shadows of the past from looming. As Feyre navigates her first Winter Solstice as High Lady, her concern for those dearest to her deepens. They have more wounds than she anticipated-scars that will have a far-reaching impact on the future of their court.Bridging the events of A Court of Wings and Ruin with the later books in the series, A Court of Frost and Starlight explores the far-reaching effects of a devastating war and the fierce love between friends. (less)"
The Ex Talk,romance,1,"Public radio co-hosts navigate mixed signals in Rachel Lynn Solomon's sparkling romantic comedy debut.Shay Goldstein has been a producer at her Seattle public radio station for nearly a decade, and she can't imagine working anywhere else. But lately it's been a constant clash between her and her newest colleague, Dominic Yun, who's fresh off a journalism master's program and convinced he knows everything about public radio.When the struggling station needs a new concept, Shay proposes a show that her boss green-lights with excitement. On The Ex Talk, two exes will deliver relationship advice live, on air. Their boss decides Shay and Dominic are the perfect co-hosts, given how much they already despise each other. Neither loves the idea of lying to listeners, but it's this or unemployment. Their audience gets invested fast, and it's not long before The Ex Talk becomes a must-listen in Seattle and climbs podcast charts.As the show gets bigger, so does their deception, especially when Shay and Dominic start to fall for each other. In an industry that values truth, getting caught could mean the end of more than just their careers. (less)"
Tangled,romance,1,"Drew Evans is a winner. Handsome and arrogant, he makes multimillion dollar business deals and seduces New Yorks most beautiful women with just a smile. He has loyal friends and an indulgent family. So why has he been shuttered in his apartment for seven days, miserable and depressedHell tell you he has the flu.But we all know thats not really true.Katherine Brooks is brilliant, beautiful and ambitious. She refuses to let anything - or anyone - derail her path to success. When Kate is hired as the new associate at Drews fathers investment banking firm, every aspect of the dashing playboys life is thrown into a tailspin. The professional competition she brings is unnerving, his attraction to her is distracting, his failure to entice her into his bed is exasperating.Then, just when Drew is on the cusp of having everything he wants, his overblown confidence threatens to ruin it all. Will he be able untangle his feelings of lust and tenderness, frustration and fulfillment Will he rise to the most important challenge of his lifeCan Drew Evans win at loveTangled is not your mothers romance novel. It is an outrageous, passionate, witty narrative about a man who knows a lot about womenjust not as much as he thinks he knows. As he tells his story, Drew learns the one thing he never wanted in life, is the only thing he cant live without. (less)"
City of Fallen Angels,romance,5,"The Mortal War is over, and sixteen-year-old Clary Fray is back home in New York, excited about all the possibilities before her. Shes training to become a Shadowhunter and to use her unique power. Her mother is getting married to the love of her life. Downworlders and Shadowhunters are at peace at last. Andmost importantly of allshe can finally call Jace her boyfriend.But nothing comes without a price.Someone is murdering Shadowhunters, provoking tensions between Downworlders and Shadowhunters that could lead to a second, bloody war. Clarys best friend, Simon, cant help herhis mother just found out that hes a vampire, and now hes homeless. When Jace begins to pull away from her without explaining why, Clary is forced to delve into the heart of a mystery whose solution reveals her worst nightmare she herself has set in motion a terrible chain of events that could lead to her losing everything she loves. Even Jace. (less)"
P.S. I Love You,romance,1,"A novel about holding on, letting go, and learning to love again.Now in paperback, the endearing novel that captured readers' hearts and introduced a fresh new voice in women's fiction Cecelia Ahern.Holly couldn't live without her husband Gerry, until the day she had to. They were the kind of young couple who could finish each other's sentences. When Gerry succumbs to a terminal illness and dies, 30-year-old Holly is set adrift, unable to pick up the pieces. But with the help of a series of letters her husband left her before he died and a little nudging from an eccentric assortment of family and friends, she learns to laugh, overcome her fears, and discover a world she never knew existed.The kind of enchanting novel with cross-generational appeal that comes along once in a great while, PS, I Love You is a captivating love letter to the world!(less)"
Serpent & Dove,romance,5,"Bound as one to love, honor, or burn.Two years ago, Louise le Blanc fled her coven and took shelter in the city of Cesarine, forsaking all magic and living off whatever she could steal. There, witches like Lou are hunted. They are feared. And they are burned.Sworn to the Church as a Chasseur, Reid Diggory has lived his life by one principle thou shalt not suffer a witch to live. His path was never meant to cross with Lou's, but a wicked stunt forces them into an impossible unionholy matrimony.The war between witches and Church is an ancient one, and Lou's most dangerous enemies bring a fate worse than fire. Unable to ignore her growing feelings, yet powerless to change what she is, a choice must be made.And love makes fools of us all.This is a previously published edition of ISBN 9780062878021. An alternate cover edition can be found here. (less)"
