title,genre,rating,summary
The Radio Man,science,4," The novel concerns electrical engineer Myles Cabot, who disappears from his home in Boston while performing an experiment. He finds himself transported to the planet Venus where he is captured by the Formians, a race of ant-like creatures. After learning of the Cupians, a human-like race that is subservient to the Formians, Cabot escapes and falls in love with the Cupian princess Lilla. He goes on to introduce the Cupians to gunpowder and leads them in a revolt against their Formian masters."
The Sacrifice,science,1," During a reconnaissance flight taken by Rachel, Ax, and James, the Animorphs learn that the Yeerks are herding people into the subway system. The subways have been redirected to the Yeerk pool complex, where humans are being infested en mass. Back at the Hork-Bajir valley, Rachel makes her report to Jake. Marco comes up with a plan to use the subway system to destroy the Yeerk pool by loading one of the pool-bound trains with explosives and detonating once the train reaches its destination. Despite some resistance from Cassie, the Animorphs agree to carry out the plan. Later that night, Ax sneaks away from the camp with the zero-space transmitter constructed by Marco's father. Ax contacts the Andalite military and tells them of the Animorphs' plan to destroy the Yeerk pool. The Andalites do not support the plan and feel that the war for Earth is lost. Ax is ordered to sabotage to Animorphs' operation to destroy the Yeerk pool so that the Yeerks will continue concentrating the majority of their forces on Earth, allowing the Andalites to wipe them out more easily. The next morning, the Animorphs finalize their plan to destroy the Yeerk pool. During the meeting, Cassie breaks down and confesses that it was she who allowed Tom to escape with the morphing cube. Despite this realization, the other Animorphs forgive Cassie for her actions and continue planning the operation, with the exception of Ax, who feels a cold hatred towards Cassie for letting Tom take the cube. After the meeting, Ax pulls Cassie aside and asks her to justify her actions. She recalls Aftran 942 and the Yeerk Peace Movement, and speculates that the morphing technology could give the Yeerks a means to abandon their policy of infesting sentient beings and instead morph new bodies. Ax concedes that he encountered a Yeerk who planned to do this on the subway mission, though he also speculates that the Yeerk could have been lying. After speaking with Cassie, Ax talks with Tobias, who voices his support of Cassie's reasoning. Ax decides to disobey his orders and not sabotage the plan to destroy the Yeerk pool. The next night, Ax leads the other Animorphs' parents through the woods towards a National Guard base where the Animorphs hope to steal the explosives they need for their operation. Upon reaching the base's perimeter, the parents pose as lost campers in need of medical attention. The National Guardsmen load them into a truck and drive towards the base, with Marco clinging to the back of the truck in gorilla-morph. The other Animorphs follow as either fleas on Marco or in various bird-of-prey-morphs. Upon reaching the National Guard base, the Animorphs begin searching the various warehouses for the explosives. Once they are found, they begin loading the explosives onto the trucks commandeered by Rachel's mother, Naomi, and Cassie's father, Walter. On their way out, the Guardsmen, alerted by an alarm, halt the trucks. Rachel initially tries to run them down, but is stopped by Ax. Jake and Naomi speak with the Guardsmen's commander, Captain Olston, and explain the situation. The Guardsmen agree to assist the Animorphs in their operation. The Animorphs' parents drive the trucks into the city, where the Animorphs themselves, along with several National Guard troops disable the Yeerk forces guarding the subway station. The Animorphs are forced to fight with several morph-capable Controllers, with several using wolf-morphs (the same battle morph as Cassie). The Guardsmen kill several of the wolves, making Ax fear that Cassie has been killed in a friendly fire incident. Fortunately, Cassie survives the battle and Ax silently reconciles with her. Marco, Ax, and Cassie volunteer to accompany the train to the Yeerk pool, now loaded with explosives. Ax keys the detonator so that the explosives will go off five minutes after reaching the Yeerk pool, giving the Controllers and hosts there time to escape. The subway train jackknifes into the Yeerk pool. Ax, Cassie, and Marco survive due to being in various insect-morphs during the collision. They demorph and warn those in the pool of the situation, and then begin freeing caged-hosts. Visser One briefly emerges to do battle, but leaves after Marco tells him of the impending explosion. Ax, Cassie, and Marco leave the doomed Yeerk pool complex just as the bombs detonate. The Animorphs survey the devastation. The destruction of the Yeerk pool destroys a large area of the Animorphs' home town. Jake privately thanks Ax for his participation, and Ax silently pledges his continued support to his prince.  The Yeerks abandon their infiltration strategy for conquering Earth.  The Yeerk Pool is destroyed."
Of the City of the Saved...,science,1," Beyond the end of the universe exists The City of the Saved, an urban sprawl the size of a galaxy. Within it every human being that ever lived, from the first australopithecine to the last posthuman, has been inexplicably resurrected. For three hundred years, the uncountable inhabitants have enjoyed their unaging and invulnerable second lives. But now, the unthinkable has happened. Someone has been murdered."
The Well-Mannered War,science,3," On the planet Barclow, the Doctor and his companions become embroiled in the political wrangle between humans and Chelonians."
The Cat Who Walks Through Walls,science,3," A writer seated at the best restaurant of the space habitat Golden Rule is approached by a man who urges him that Tolliver must die and is himself shot before the writer's eyes. The writerColonel Colin Campbell, living under a number of aliases including his pen name Richard Amesis joined by a beautiful and sophisticated lady, Gwendolyn Novak, who helps him flee to Luna with a bonsai maple and a would-be murderer (Bill). After escaping to the moon, Gwen refers to the now ancient Lunar Revolt (as described in The Moon Is a Harsh Mistress) and Mike (Mycroft), the self-aware computer responsible for the uprising's victory, and claims to have been present during the revolt despite her claim that she was only a girl at the time, Campbell grows suspicious, and learns that she is a rejuvenation of the revolution's most prominent female leader. Still pursued by assassins, Campbell and Novak are rescued by an organization known as the Time Corps under the leadership of Lazarus Long. After giving Campbell a new leg to replace one lost in combat years before, the Time Corps attempt to recruit Campbell for a special mission. Accepting only on Gwen's account, Campbell agrees to assist a team to retrieve the decommissioned Mike. Engaged in frequent time-travel, the Time Corps has been responsible for changing various events in the past, creating an alternate universe with every time-line they disrupt. Mike's assistance is needed in order to accurately predict the conditions and following events in each of the new universes created. Campbell's frequent would-be assassins are revealed to be members of contemporary agencies also engaged in time manipulation who, for unknown reasons, do not want to see Mike rescued by the Time Corps. During the mission, Gwen is grievously wounded and Campbell loses his foot again, though the Time Corps succeed in retrieving Mike. The story ends with Campbell talking into a recorder (presumably the source of the first-person medium through which the story is told) reflecting on the mission and his relationship with Gwen."
Worlds of the Imperium,science,5," Brion Bayard, an American diplomat on assignment in Stockholm, Sweden, attempts to evade men he believes to be Soviet agents, only to find himself kidnapped by agents of the Imperium from a parallel world. Taken to the home world of the Imperium, he is introduced to the aristocratic members of the government, which rules most of the civilized world from London, having been formed by the union of the British Empire, which included America, and the German and Austro-Hungarian empires of Europe. He is impressed by the commitment to duty of the Imperial officials he meets and drawn to a particularly noble lady. The main reason for his abduction, however, is that the Imperium is under attack from another parallel world. The Maxoni-Cocini drive, which is the technology for traveling between worlds, is extremely dangerous. Almost all worlds where its development is attempted are destroyed in bizarre and horrible ways. The collection of time lines where this occurs is known as the Blight, and the rare ones where the Earth survives are known as Blight Insulars, or BI's. BI-1 is the Imperium, and BI-3 is Bayard's home world, where the technology never developed. The raids are coming from BI-2, a chaotic world where war has swept the planet for generations, and which was not believed to have the Maxoni-Cocini drive. That version of Earth is currently ruled by a dictator, who happens to be Brion Bayard. Bayard undergoes extensive training to substitute for his double, presumably after killing him, and take over the other government, shutting off the raids. The plan falls through almost as soon as he arrives in the new world. For some reason, nobody believes in his impersonation. The reason becomes apparent when he meets the other Bayard, who lost both legs in a battle years before, but who has concealed that fact from the public. However, this other Bayard is not the evil dictator he is portrayed to be. He greets his double as a brother, and tells him how he became dictator to pacify his world. He knows nothing of the raids on the Imperium. The two Bayards talk over a gourmet meal and discover they have much in common, including similar histories. Bayard the dictator is abruptly assassinated by the real conspirators, who are working for power-hungry factions in the Imperium itself, using stolen technology. Bayard himself is scheduled for a showy execution, after suitable amputation surgery, to allow the conspiracy to consolidate its hold on their world by publicly eliminating the dictator. Eventually he is able to escape back to the Imperium and expose the conspirators. Offered a chance to return to his Earth, or become a high-ranking Imperium officer, he looks at the noble lady who has become so important to him, and declares, Home is where the heart is."
The Face,science,1," Kirth Gersen tracks Lens Larque across several worlds, most notably Aloysius, the desert world Dar Sai and the more temperate Methel. He eventually learns that Larque is a Darsh, born Husse Bugold. He had been deprived of an earlobe and made a rachepol or outcast from his clan for a crime considered repulsive but not superlatively heinous. He took the name Lens Larque, after the lanslarke, an indigenous creature and the fetish of the Bugold clan. (It was this slim clue that enabled Gersen to track him down.) He then became a notorious criminal renowned for his magnificent, if often grotesque and horrifying, jests. Gersen encounters Larque at a Darsh restaurant on Aloysius, but only manages to cut off his remaining earlobe. Gersen had arranged to impound one of Larque's spaceships, in order to lure him in from the lawless Beyond. In an ironic twist, Larque escapes Gersen's courtroom ambush, blows up the ship, and collects insurance money - from a company owned by Gersen. Gersen then proceeds to Dar Sai. The harsh planet is home to the fierce and perverse Darsh, who mine black sand, stable transuranic elements of atomic number 120 or greater. The inhabitants have odd mating customs when the moon is full, men and women chase each other on the desert. Young women are used as bait to lure men into the clutches of ugly, older women. Gersen determines that Larque is connected somehow with a seemingly worthless Dar Sai company called Kotzash Mutual. He begins buying up its shares in an attempt to gain control, but falls short of what he needs, until shares are put up as a prize for a hadaul match. Hadaul is essentially a free-for-all brawl within a series of concentric rings. Gersen, by dint of skill and cleverness, wins the match and gains control of the company. He also rescues Jerdian Chanseth, a young aristocratic Methlen woman, when her sightseeing party is waylaid by Darsh during their mating activities. A brief romance blossoms between them. Gersen then follows Larque to Methlen. The wealthier Methlens reside in large manors with which they closely identify. Gersen attempts to renew his relationship with Jerdian, going so far as to buy the mansion next to her family's. But being a disreputable (if extremely rich) space vagabond and decidedly not Methlen, he is rejected as a suitor by her father, bank owner Adario Chanseth, who uses the law to nullify the sale of the house. It turns out that Larque himself had tried to buy the same estate, but had also been thwarted by the same Methlen law, because Chanseth didn't want to see his great Darsh face hanging over my garden wall. Eventually, Gersen learns that Lens Larque and Kotzash Mutual have been mining Shanitra, the small moon of Methlen, for some mysterious reason. It was well known that Shanitra bore no useful deposits of ore and was practically worthless. Nonetheless, Kotzash had gone to great pains to place extensive explosive charges all across its surface. Gersen finally tracks Larque down and kills him with cluthe, a paralyzing poison. In his final moments of life, the Darsh begs Gersen to press a button, but Gersen denies him his last request. However, Gersen has divined Larque's last and most grandiose jest, and having exactly the same motivation, he presses the button after the Demon Prince has died. Shanitra is racked by explosions and takes on a new shape, the face of Lens Larque, expression frozen in a leering grin. Gersen then calls Adario Chanseth and dryly informs him there is a great Darsh face hanging over your garden wall."
Subspace Explorers,science,4," It is essentially in three overlapping parts  A space catastrophe and its results  The discovery and scientific study of psionics  A war between the corrupt and shortsighted (including Labour, politicians, Soviet-style communists and greedy capitalists) and those who can see a bit further (mostly tradesmen, professionals, and businessmen)."
Shangri-La,science,5," In the mid-21st century, the international committee decided to forcefully reduce CO2 emission levels to mitigate the global warming crisis. As a result, the economic market was transferred mainly into the trade of carbon. A great earthquake destroys much of Japan, yet the carbon tax placed on the country is not lifted, so Tokyo is turned into the worlds largest jungle-polis that absorbs carbon dioxide. Project Atlas is commenced to plan the rebuilding of Tokyo and oversee the government organization, which the Metal Age group opposes due to its oppressive nature. However, Atlas is only built with enough room for 3,500,000 people and most people are not allowed to migrate into the city. The disparity between the elite within Atlas and the refugees living in the jungles outside of its walls set up the background of the story."
Space Opera,science,4," On Earth, audiences are entranced by the musical entertainments staged by an alien troupe, the Ninth Company of the planet Rlaru. Dame Isabel Grayce (one of a long line of formidable society matrons in Vances works) has sponsored the entertainments when the Ninth Company disappears without a trace, she proposes to recoup her losses and bring culture to the wastes of space by forming an opera company which Adolph Gondar (the discoverer of Rlaru) will pilot on a tour of suitable planets, with Rlaru as ultimate destination. Singers, orchestra, a British conductor (Sir Henry Rixon) are engaged an argumentative critic, Bernard Bickel, who thinks the Ninth Company were fakes, is hired as musical consultant. Dame Isabels indolent and aptly named nephew Roger Wool (one of a long line of Vancian put-upon nephews) tags along also, smuggling his new girlfriend Madoc Roswyn, who claims to be a simple girl from Merioneth in Wales, aboard the ship as a stowaway. Like many of Vances works, the novel is a picaresque Gondar has his own reasons for not returning to Rlaru, and diverts the company half way round the galaxy, with various adventures or humiliations occurring on the different planets they touch down on. (There are some similarities with Vances later novel Showboat World, which has a travelling company presenting performances of Shakespeares Macbeth to generally uncomprehending audiences along an immense river on a distant planet.) Over the course of the voyage, the company stages several celebrated works, such as Beethovens Fidelio, Mozarts The Magic Flute and Cos fan tutte, Rossinis The Barber of Seville, and Wagners Tristan und Isolde and Flying Dutchman. These are performed before various human or non-human audiences, the libretti and costumes sometimes having to be adapted to become understandable to alien cultures. On the whole, due to such cultural disparities, their reception is far from that expected by Dame Isabel on a penal colony planet, for instance, the performances are made the cover for a jail-break on a planet inhabited by a race priding themselves on their musical talents, the productions are vetted by an artistic inspector and the company is fined for every unresolved dissonance in the scores performed on still another, the performance is mistaken for a trade exhibition and the aliens attempt to buy some of the singers. While Gondar is confined to his cabin, apparently insane, Madoc Roswyn induces his deputy to take the ship to the distant planet Yan. It emerges that her remote ancestors inhabited a land now sunk beneath the Bay of Biscay whose people had colonized that planet and there developed a high civilization. (Here we detect the germ of Vances later major fantasy trilogy Lyonesse, the heroine of whose third volume is named Madouc.) A group had returned to Earth thousands of years later, but their spacecraft was destroyed and they were forced to settle in Wales, ever intending to return to Yan. Madoc is their last descendant. She is disappointed by what she finds Yans cities are dust and its folk have reverted to barbarism, hiding in the forests. Although the company present Debussy's Pellas to try to establish communication with the unseen inhabitants, they barely escape with their lives. Eventually the voyage ends at Rlaru. It turns out that Gondar had abducted the Ninth Company from the planet he is suitably punished by the natives, who demonstrate a capacity to creatively manipulate illusion and environment far beyond anything their Earth visitors can achieve. They listen to several operas with mounting boredom, but are utterly entranced by an impromptu washboard jazz band formed by some members of the crew, which has been a source of annoyance to the opera-lovers throughout the voyage. (Vance was at one time a jazz musician.) Dame Isabel returns to Earth, chastened but determined not to admit it Roger marries Madoc Roswyn and begins writing a book describing the voyage."
Brave New World,science,2," The novel opens in London in 632 (AD 2540 in the Gregorian Calendar). The vast majority of the population is unified under the World State, an eternally peaceful, stable global society in which goods and resources are plentiful (because the population is permanently limited to no more than two billion people) and everyone is happy. Natural reproduction has been done away with and children are created, 'decanted' and raised in Hatcheries and Conditioning Centres, where they are divided into five castes (which are further split into 'Plus' and 'Minus' members) and designed to fulfill predetermined positions within the social and economic strata of the World State. Fetuses chosen to become members of the highest caste, 'Alpha', are allowed to develop naturally while maturing to term in decanting bottles, while fetuses chosen to become members of the lower castes ('Beta', 'Gamma', 'Delta', 'Epsilon') are subjected to in situ chemical interference to cause arrested development in intelligence or physical growth. Each 'Alpha' or 'Beta' is the product of one unique fertilized egg developing into one unique fetus. Members of lower castes are not unique but are instead created using the Bokanovsky process which enables a single egg to spawn (at the point of the story being told) up to 96 children and one ovary to produce thousands of children. To further increase the birthrate of Gammas, Deltas and Epsilons, Podsnap's Technique causes all the eggs in the ovary to mature simultaneously, allowing the hatchery to get full use of the ovary in two years' time. People of these castes make up the majority of human society, and the production of such specialized children bolsters the efficiency and harmony of society, since these people are deliberately limited in their cognitive and physical abilities, as well as the scope of their ambitions and the complexity of their desires, thus rendering them easier to control. All children are educated via the hypnopaedic process, which provides each child with caste-appropriate subconscious messages to mold the child's lifelong self-image and social outlook to that chosen by the leaders and their predetermined plans for producing future adult generations. To maintain the World State's Command Economy for the indefinite future, all citizens are conditioned from birth to value consumption with such platitudes as ending is better than mending, more stiches less riches i.e., buy a new item instead of fixing the old one, because constant consumption, and near-universal employment to meet society's material demands, is the bedrock of economic and social stability for the World State. Beyond providing social engagement and distraction in the material realm of work or play, the need for transcendence, solitude and spiritual communion is addressed with the ubiquitous availability and universally endorsed consumption of the drug soma. Soma is an allusion to a mythical drink of the same name consumed by ancient Indo-Aryans. In the book, soma is a hallucinogen that takes users on enjoyable, hangover-free holidays. It was developed by the World State to provide these inner-directed personal experiences within a socially managed context of State-run 'religious' organizations social clubs. The hypnopaedically inculcated affinity for the State-produced drug, as a self-medicating comfort mechanism in the face of stress or discomfort, thereby eliminates the need for religion or other personal allegiances outside or beyond the World State. Recreational sex is an integral part of society. According to the World State, sex is a social activity, rather than a means of reproduction (sex is encouraged from early childhood). The few women who can reproduce are conditioned to use birth control, even wearing a Malthusian belt (which resembles a cartridge belt and holds the regulation supply of contraceptives) as a popular fashion accessory. The maxim everyone belongs to everyone else is repeated often, and the idea of a family is considered pornographic sexual competition and emotional, romantic relationships are rendered obsolete because they are no longer needed. Marriage, natural birth, parenthood, and pregnancy are considered too obscene to be mentioned in casual conversation. Thus, society has developed a new idea of reproductive comprehension. Spending time alone is considered an outrageous waste of time and money, and wanting to be an individual is horrifying. Conditioning trains people to consume and never to enjoy being alone, so by spending an afternoon not playing Obstacle Golf, or not in bed with a friend, one is forfeiting acceptance. In the World State, people typically die at age 60 having maintained good health and youthfulness their whole life. Death isn't feared anyone reflecting upon it is reassured by the knowledge that everyone is happy, and that society goes on. Since no one has family, they have no ties to mourn. The conditioning system eliminates the need for professional competitiveness people are literally bred to do their jobs and cannot desire another. There is no competition within castes each caste member receives the same food, housing, and soma rationing as every other member of that caste. There is no desire to change one's caste, largely because a person's sleep-conditioning reinforces each individual's place in the caste system. To grow closer with members of the same class, citizens participate in mock religious services called Solidarity Services, in which twelve people consume large quantities of soma and sing hymns. The ritual progresses through group hypnosis and climaxes in an orgy. In geographic areas nonconducive to easy living and consumption, securely contained groups of savages are left to their own devices. These appear to be similar to the reservations of land established for the Native American population during the colonisation of North America. These 'savages' are beholden of strange customs, including self-mutilation and religion, a mere curio in the outside world. In its first chapters, the novel describes life in the World State as wonderful and introduces Lenina Crowne and Bernard Marx. Lenina, a hatchery worker, is socially accepted and comfortable with her place in society, while Bernard, a psychologist, is an outcast. Although an Alpha Plus, Bernard is shorter in stature than the average of his castea quality shared by the lower castes, which gives him an inferiority complex. His work with sleep-teaching has led him to realize that what others believe to be their own deeply held beliefs are merely phrases repeated to children while they are asleep. Still, he recognizes the necessity of such programming as the reason why his society meets the emotional needs of its citizens. Courting disaster, he is vocal about being different, once stating he dislikes soma because he'd rather be himself. Bernard's differences fuel rumors that he was accidentally administered alcohol while incubated, a method used to keep Epsilons short. Bernard's only friend is Helmholtz Watson, an Alpha Plus lecturer at the College of Emotional Engineering (Department of Writing). The friendship is based on their similar experiences as misfits, but unlike Bernard, Watson's sense of loneliness stems from being too gifted, too intelligent, too handsome, and too physically strong. Helmholtz is drawn to Bernard as a confidant he can talk to Bernard about his desire to write poetry. Bernard is on holiday at a Savage Reservation. The reservation, located in New Mexico, consists of a community named Malpais. From afar, Lenina thinks it will be exciting. In person, she finds the aged, toothless natives who mend their clothes rather than throw them away repugnant, and the situation is made worse when she discovers that she has left her soma tablets at the resort hotel. In typical tourist fashion, Bernard and Lenina watch what at first appears to be a quaint native ceremony. The village folk, whose culture resembles the contemporary Indian groups of the region, descendants of the Anasazi, including the Puebloan peoples of Acoma, Laguna, and Zuni, and the Ramah Navajo, begin by singing, but the ritual quickly becomes a passion play where a village boy is whipped to unconsciousness. Soon after, the couple encounters Linda, a woman who has been living in Malpais since she came on a trip and became separated from her group, among whom was a man to whom she refers as Tomakin but who is revealed to be Bernard's boss, the Director of Hatcheries and Conditioning, Thomas. She became pregnant despite adhering to her Malthusian Drill and there were no facilities for an abortion. Her shame at pregnancy was so great that she decided not to return to her old life, but to stay with the savages. Linda gave birth to a son, John (later referred to as John the Savage) who is now 18. Conversations with Linda and John reveal that their life has been hard. For 18 years, they have been treated as outsiders the native men treated Linda like a sex object while the native women regularly beat and ostracized her because of her promiscuity, and John was mistreated and excluded for his mother's actions and the color of his skin. John was angered by Linda's lovers, and even attacked one in a jealous rage while a child. John's one joy was that his mother had taught him to read, although he only had two books a scientific manual from his mother's job, which he called a beastly, beastly book, and a collection of Shakespeare's works (which have been banned in the World State for being subversive). Shakespeare gives John articulation to his feelings, though, and he especially is interested in Othello, Romeo and Juliet, and Hamlet. At the same time, John has been denied the religious rituals of the village, although he has watched them and even has had some religious experiences on his own in the desert. Old, weathered and tired, Linda wants to return to her familiar world in London, as she misses living in the city and taking soma. John wants to see the brave new world his mother has told him so much about. Bernard wants to take them back to block Thomas from his plan to reassign Bernard to Iceland as punishment for his asocial beliefs. Bernard arranges permission for Linda and John to leave the reservation. John also seems to have an attraction to Lenina, as while Bernard is away, getting the permission to move the savages, he finds her suitcase and ruffles through all of her clothes, taking in the smells. He then sees her sleeping and stares at her, thinking all he has to do to see her properly is undo one zip. He later tells himself off for being like this towards Lenina, and seems to be extremely shy around her. Upon his return to London, Bernard is confronted by Thomas, the Director of the Hatchery and Conditioning Centre who, in front of an audience of higher-caste Centre workers, denounces Bernard for his asocial behavior. Bernard, thinking that for the first time in his life he has the upper hand, defends himself by presenting the Director with his long-lost lover and unknown son, Linda and John. John falls to his knees and calls Thomas his father, which causes an uproar of laughter. The humiliated Director resigns in shame. Spared from reassignment, Bernard makes John the toast of London. Pursued by the highest members of society, able to bed any woman he fancies, Bernard revels in attention he once scorned. The victory, however, is short-lived. Linda, decrepit, toothless, and friendless, goes on a permanent soma holiday while John, appalled by what he perceives to be an empty society, refuses to attend Bernard's parties. Society drops Bernard as swiftly as it had taken him. Bernard turns to the person he'd believed to be his one true friend, only to see Helmholtz fall into a quick, easy camaraderie with John. Bernard is left an outcast yet again as he watches the only two men with whom he ever connected find more of interest in each other than they ever did in him. John and Helmholtz's island of peace is brief. Lenina tries to seduce John, but John pushes her away, calling her out on her sexually wanton ways. Whilst Lenina is in the bathroom, humiliated and putting her clothes on, John receives a telephone call from the hospital telling him that his mother is extremely unwell. He rushes over to see her and sits at her bedside, trying to get her out of her soma holiday so that he can talk to her. He is heartbroken when his mother succumbs to soma and dies. He is extremely annoyed by the young boys that enter the ward to be conditioned about death and annoy John to the point where he starts to use violence to send them away. John's grief bewilders and revolts the hospital workers, and their lack of reaction to Linda's death prompts John to try to force humanity from the workers by throwing their soma rations out a window. The ensuing riot brings the police, who quell the riot by filling the room with soma. Bernard and Helmholtz arrive to help John, but only Helmholtz helps him, while Bernard stands to the side, torn between risking involvement by helping or escaping the scene. Following the riot, Bernard, Helmholtz and John are brought before Mustapha Mond, the Resident World Controller for Western Europe. Bernard (who breaks down during the middle of the conversation) and Helmholtz are told they will be exiled to islands of their choice. Mond explains that this exile is not so much a threat to force freethinkers to reform and rejoin society as it is a chance for them to act as they please because they will not be able to influence the population. He also divulges that he too once risked banishment to an island because of some scientific experiments that were deemed controversial by the state, giving insight into his sympathetic tone. Helmholtz chooses the Falkland Islands, believing that their terrible weather will inspire his writing, but Bernard simply does not want to leave London he struggles with Mond and is thrown out of the office. After Bernard and Helmholtz have left, Mustapha and John engage in a philosophical argument on the morals behind the existing society and then John is told the experiment will continue and he will not be sent to an island. John meets with Bernard and Helmholtz once again before their departures from London and Bernard apologizes to John for his opportunistic behavior, having come to terms with his imminent exile and having restored his friendship with Helmholtz. In the final chapter, John isolates himself from society in a lighthouse outside London where he finds his hermit life interrupted from mourning his mother by the more bitter memories of civilization. To atone, John brutally whips himself in the open, a ritual the Indians in his own village had denied him. His self-flagellation, caught on film and shown publicly, destroys his hermit life. Hundreds of gawking sightseers, intrigued by John's violent behavior, fly out to watch the savage in person. Even Lenina comes to watch, crying a tear John does not see. The sight of the woman whom he both adores and blames is too much for him John attacks and whips her. This sight of genuine, unbridled emotion drives the crowd wild with excitement, and  handling it as they are conditioned to  they turn on each other, in a frenzy of beating and chanting that devolves into a mass orgy of soma and sex. In the morning, John, hopeless, alone, horrified by his drug use and the orgy in which he participated that countered his beliefs, makes one last attempt to escape civilization and atone. When thousands of gawking sightseers arrive that morning, frenzied at the prospect of seeing the savage perform again, they find John dead from a suicidal hanging."
Erasing Sherlock,science,4," Seeking maid-of-all-work. Master of Arts required. Opportunities for research in the field. Must be able to relocate in time. A doctoral candidate, in the guise of a housemaid working at 221B Baker Street, believes she is there to observe the 25-year-old Sherlock Holmes, and document his methods at the beginning of his career. She soon learns she is operating under a serious misapprehension."
Ace in the Hole,science,3," The plot of Jokers Wild centers on the 1988 Democratic Convention held in that universe's fictional Atlanta, Georgia. Following many years of inadequate recognition and inaction, the plight of the unfortunate victims of the Wild Card virus, the jokers, now forms a large part of the Democratic campaign. With this backdrop, numerous aces, jokers and nats (normal humans) converge on Atlanta to support or attempt to kill various candidates, lobby for more specific causes or just create and revel in chaos."
The Last Theorem,science,3," The Last Theorem is set in Sri Lanka in the early- to mid-21st century and follows the life of a mathematician, Ranjit Subramanian. While studying at Colombo University, he becomes obsessed with Fermat's Last Theorem, a conjecture made by Pierre de Fermat in 1637, for which he claimed to have conceived a proof that he never wrote down. The proof eluded mathematicians across the world for over 350 years, until in 1995 British mathematician Andrew Wiles published a 100-page proof of the theorem. But not everyone was satisfied with Wiles's proof because it used twentieth century mathematical techniques not available in Fermat's time. In the novel's back-story, extraterrestrial sapients, the Grand Galactics, are alarmed when they detect the photon shock waves from nuclear bomb detonations on Earth. The Grand Galactics monitor and control the destinies of a number of high-performance sapient races and order one of these races, the Nine Limbeds, to send cease and desist messages to Earth. When these messages have no effect, they order the One Point Fives to launch an armada to Earth to exterminate the undesirable species. Back on Earth, regional conflicts escalate and the United Nations struggles to contain them. In Sri Lanka, Ranjit unwittingly boards a cruise ship that is hijacked by pirates. When unknown security forces free the ship, Ranjit is arrested on suspicion of terrorism. For six months he is interrogated and tortured, but he cannot supply the information his captors want so he is locked up and forgotten for a further 18 months. During this period of incarceration, Ranjit dwells on Fermat's Last Theorem and, after several months, solves it with a three-page proof. Later Ranjit is rescued by a friend from University, Gamini Bandara, who will not reveal whom he is working for or where Ranjit was held captive. Ranjit submits his proof for publication and achieves worldwide fame. He marries Myra de Soyza, an artificial intelligence specialist, and embarks on a speaking tour of the world. In the United States, he is briefly recruited by the CIA to work on cryptography. Gamini later reveals that he is working for Pax per Fidem (Peace through Transparency), an undercover United Nations organization established to bring about world peace. To achieve this end, Pax per Fidem has developed Silent Thunder, a non-lethal EMP nuclear superweapon that renders all electrical equipment in its path inoperable. Silent Thunder is deployed in North Korea and later in South America, and regional conflicts subside. Gamini invites Ranjit to join Pax per Fidem, but the authoritarian nature of Pax per Fidem and its new world order worry Ranjit and Myra, and Ranjit turns down the offer. He does, however, accept a position on the advisory board of an international consortium building a space elevator in Sri Lanka, chosen because of its position on the equator. As the One Point Five fleet enters the Solar System, the Nine Limbeds orbit and observe Earth in cigar-shaped craft, sparking numerous UFO sightings. A Grand Galactic member, who happens to be passing by, stops to observe the effects of Silent Thunder and returns to the Grand Galactic collective, who immediately suspend the One Point Fives's destruct orders pending further investigation. The space elevator is completed and, for the first time, people and materials can be lifted into Earth orbit without the need of rockets. Natasha, Ranjit and Myra's daughter, competes in the first solar powered space yacht race from Earth- to Moon-orbit. But soon after the start of the race, Natasha's yacht malfunctions and she is abducted by the Nine Limbeds, who use a projection of her to interrogate prominent people on Earth, including Ranjit and Gamini, about Silent Thunder. Satisfied that Earth has reformed, Natasha is returned and the Nine Limbeds broadcast a message to Earth in which they announce that the Grand Galactics have decided not to sterilize Earth, and that the One Point Fives, with their Machine Stored navigators, cannot return home and will land and occupy unused areas of Earth. The One Point Fives land in the desolate Qattara Depression in the Libyan Desert, which they find quite habitable compared to their ruined homeworld. The Americans send B52 bombers to attack the One Point Fives' base, but the aliens electronically disable the aircraft, causing them to crash short of their target. When the US President demands reparations, the One Point Fives provide gold distilled from seawater by way of compensation. With the Grand Galactics absent, the aliens make decisions for themselves the One Point Fives provide Earth with new forms of power and the Machine Stored reveal mind uploading technology. When Myra dies in a scuba diving accident, her mind is uploaded into cyberspace, with Ranjit joining her later. After 13,000 years the Grand Galactics finally return to Earth and are astounded to see how fast the planet has developed. They had always interfered with the evolution of sentient species they had discovered, believing they could not be trusted to evolve on their own. Impressed with Earth's progress, the Grand Galactic relieve themselves of the burden of watching over intelligent life and hand the task over to Earth."
Long Voyage Back,science,1,"  In a nuclear war, the USSR will win. This is because the average Russian doesn't have a gun, so they can't all shoot each other and the army for food The story concerns a hypothetical World War III between the USSR and the United States, and graphically depicts the ensuing carnage. One family and some friends try to run away in a sailboat, and the story describes their battles with nuclear winter and fallout, and with the ensuing collapse of civilization."
