title,genre,rating,summary
Good Boy,sports,5,"Hosting her brothers wedding for an MVP guest list is the challenge of Jess Cannings life. Already the family screw-up, she cant afford to fail. And nobody - absolutely nobody! - can learn of the colossal mistake she made with the best man during a weak moment last spring. It was wrong, and there will not be a repeat. Absolutely not. Even if he is the sexiest thing on two legs.Blake Riley sees the wedding as fates gift to him. Jess is the maid of honor, and hes the best man Let the games begin. So what if hes facing a little (fine, a lot) of resistance He just needs to convince the stubborn blonde that hes really a good boy with a bad rap. Luckily, every professional hockey player knows that youve got to make an effort if you want to score.But Jess has more pressing issues to deal with than sexy-times with a giant man-child. Such as Will the ceremony start on time, even though someone got grandma drunk Does glitter ever belong at a wedding And is it wrong to murder the best manCaution May cause accidental aspiration of tea or coffee. Do not read in a public place where loud laughter is inappropriate. Contains hot but hilarious hockey players, puppy cuddling and a snarky pair of underwear. (less)"
Long Shot,sports,3,"A Standalone FORBIDDEN LOVE SET IN THE EXPLOSIVE WORLD OF THE NBA...Think you know what it's like being a baller's girlYou don't.My fairy tale is upside down.A happily never after.I kissed the prince and he turned into a fraud.I was a fool, and his love - fool's gold.Now there's a new player in the game, August West.One of the NBA's brightest stars.Fine. Forbidden.He wants me. I want him.But my past, my fraudulent prince, just won't let me go.Contains domesticsexual abuse not involving the hero. Read reviews for further guidance. (less)"
Sacked,sports,3,"What he wants he gets...Knox Masters is a quarterback's worst nightmare. Warrior. Champion. And...virgin. Knox knows what he wants--and he gets it. All American Football player Check. NFL pros scouting him Check. Now, he's set his sight on two things. The national title. And Ellie Campbell. Sure, she's the sister of his fellow teammate, but that's not going to stop him. Especially not when hes convinced Ellie is the one....but he's never met her before.But Ellie isn't as sure. She's trying to start a new life and she's not interested in a relationship...with anyone. Beside it's not just her cardinal rule of never dating her brother's teammates that keeps her away, but Ellie has a dark secret that would jeopardize everything Knox is pursuing.Knox has no intention of losing. Ellie has no intention of giving in. (less)"
The Hooker and the Hermit,sports,3,"Book #1 in the USA TODAY BESTSELLING Rugby SeriesNew Yorks FinestBlogging as The SocialmedialiteApril 22LADIES AND GENTS! I have an announcement!You know that guy I featured on my blog a few months ago The really, really hot Irish rugby player who plays the position of hooker in the RLI (Rugby League International) The one with the anger management issues, the body of a gladiator and the face of a movie star The one with the questionable fashion choices leading me to ask whether he was the lovechild of a leprechaun and a hobbit Ronan Fitzpatrick Yeah, that guy.Well, I have a confession to makeTHE HERMITAnnie Catrel, social media expert extraordinaire at Davidson  Croft Media and clandestine celebrity blogger, can make anyone shine in the court of public opinion. She is the Socialmedialite, anonymous creator of New Yorks Finest and the internets darling. Virtual reality is Annies forte, but actual reality Not so much.THE HOOKERRonan Fitzpatrick, aka the best hooker the world of rugby has seen in decades, despises the mediasocial or otherwise. The press has spun a web of lies depicting him as rugbys wild and reckless bad boy. Suspended from his team, Ronan has come to Manhattan to escape the drama, lay low, fly under the radar. Only, Ronan isnt easy to overlook, and he cant escape the notice of the SocialmedialiteTHE PLANWhen Ronan is sent to Davidson  Croft Media to reshape his public image, he never expects to cross paths with shy but beautiful Annie, nor does he expect his fierce attraction to her. He couldnt be happier when her boss suggests pairing them together.What lengths will Annie take to keep her virtual identity concealed And what happens when the hooker discovers who the hermit really is (less)"
The Year We Fell Down,sports,4,"Alternate cover for this ASIN can be found hereThe sport she loves is out of reach. The boy she loves has someone else. What now She expected to start Harkness College as a varsity ice hockey player. But a serious accident means that Corey Callahan will start school in a wheelchair instead. Across the hall, in the other handicapped-accessible dorm room, lives the too-delicious-to-be real Adam Hartley, another would-be hockey star with his leg broken in two places. He's way out of Corey's league. Also, he's taken. Nevertheless, an unlikely alliance blooms between Corey and Hartley in McHerrin Hall. Over tequila, perilously balanced dining hall trays, and video games, the two cope with disappointments that nobody else understands. They're just friends, of course, until one night when things fall apart. Or fall together. All Corey knows is that she's falling. Hard. But will Hartley set aside his trophy girl to love someone as broken as Corey If he won't, she will need to find the courage to make a life for herself at Harkness -- one which does not revolve around the sport she can no longer play, or the brown-eyed boy who's afraid to love her back. (less)"
The Boys of Summer,sports,2,"This is a book about young men who learned to play baseball during the 1930s and 1940s, and then went on to play for one of the most exciting major-league ball clubs ever fielded, the team that broke the color barrier with Jackie Robinson. It is a book by and about a sportswriter who grew up near Ebbets Field, and who had the good fortune in the 1950s to cover the Dodgers for the Herald Tribune. This is a book about what happened to Jackie, Carl Erskine, Pee Wee Reese, and the others when their glory days were behind them. In short, it is a book about America, about fathers and sons, prejudice and courage, triumph and disaster, and told with warmth, humor, wit, candor, and love. (less)"
Sweet Home,sports,2,"At age twenty, Molly Shakespeare knows a lot.She knows Descartes and Kant.She knows academia and Oxford.She knows that the people who love you leave you.She knows how to be alone.But when Molly leaves England's grey skies behind to start a new life at the University of Alabama, she finds that she has a lot to learn  she didn't know a summer could be so hot, she didn't know students could be so intimidating, and she certainly didn't know just how much the folks of Alabama love their football.When a chance encounter with notorious star quarterback, Romeo Prince, leaves her unable to think of anything but his chocolate-brown eyes, dirty-blond hair and perfect physique, Molly soon realises that her quiet, solitary life is about to dramatically change forever...Mature New Adult novel  contains adult content, highly sexual situations and mature topics. Suited for ages 18 and up (less)"
Real,sports,1,"A fallen boxer.A woman with a broken dream.A competition...He even makes me forget my name. One night was all it took, and I forgot everything and anything except the sexy fighter in the ring who sets my mind ablaze and my body on fire with wanting...Remington Tate is the strongest, most confusing man I've ever met in my life.Hes the star of the dangerous underground fighting circuit, and Im drawn to him as I've never been drawn to anything in my life. I forget who I am, what I want, with just one look from him. When hes near, I need to remind myself that I am strongbut he is stronger. And now its my job to keep his body working like a perfect machine, his taut muscles primed and ready to break the bones of his next opponents...But the one hes most threatening to, now, is me.I want him. I want him without fear. Without reservations.If only I knew for sure what it is that he wants from me (less)"
The Understatement of the Year,sports,3,"What happened in high school stayed in high school. Until now.Five years ago, Michael Graham betrayed the only person who ever really knew him. Since then, hes made an art of hiding his sexuality from everyone. Including himself.So its a shock when his past strolls right into the Harkness College locker room, sporting a bag of hockey gear and the same slow smile that had always rendered Graham defenseless. For Graham, there is only one possible reaction total, debilitating panic. With one loose word, the teams new left wing could destroy Grahams life as he knows it.John Rikker is stuck being the new guy. Again. And its worse than usual, because the media has latched onto the story of the only out player in Division One hockey. As the satellite trucks line the sidewalk outside the rink, his new teammates are not amused.And one player in particular looks sick every time he enters the room.Rikker didnt exactly expect a warm welcome from Graham. But the guy wont even meet his eyes. From the looks of it, his former best friend  boyfriend  whatever isnt doing so well. He drinks too much and cant focus during practice.Either the two loneliest guys on the team will self destruct from all the new pressures in their lives, or they can navigate the pain to find a way back to one another. To say that it wont be easy is the Understatement of the Year.Warning unlike the other books in this series, this heartbreaking love story is about two guys. Contains sexual situations, dance music, snarky t-shirts and a poker-playing grandmother.THIS BOOK IS A STANDALONE. NO CLIFFHANGERS. NO PRIOR EXPERIENCE NECESSARY. (less)"
"Check, Please! Book 1: #Hockey",sports,2,"Helloooo, Internet Land. Bitty here!Yall... I might not be ready for this. I may be a former junior figure skating champion, vlogger extraordinaire, and very talented amateur ptissier, but being a freshman on the Samwell University hockey team is a whole new challenge. Its nothing like co-ed club hockey back in Georgia! First of all Theres checking. And then, there is Jackour very attractive but moody captain.A collection of the first half of the megapopular webcomic series of the same name, Check, Please! #Hockey is the first book of a hilarious and stirring two-volume coming-of-age story about hockey, bros, and trying to find yourself during the best four years of your life. (less)"
Catching Jordan,sports,4,"ONE OF THE BOYSWhat girl doesn't want to be surrounded by gorgeous jocks day in and day out Jordan Woods isn't just surrounded by hot guys, though-she leads them as the captain and quarterback of her high school football team. They all see her as one of the guys and that's just fine. As long as she gets her athletic scholarship to a powerhouse university.But everything she's ever worked for is threatened when Ty Green moves to her school. Not only is he an amazing QB, but he's also amazingly hot. And for the first time, Jordan's feeling vulnerable. Can she keep her head in the game while her heart's on the line (less)"
Fever Pitch,sports,5,"For many people watching football is mere entertainment, to some it's more like a ritual but to others, its highs and lows provide a narrative to life itself.For Nick Hornby, his devotion to the game has provided one of few constants in a life where the meaningful things - like growing up, leaving home, and forming relationships, both parental and romantic - have rarely been as simple or as uncomplicated as his love for Arsenal.Fever Pitch is his tribute to a lifelong obsession. Part autobiography, part comedy, part incisive analysis of insanity, Hornby's award-winning memoir captures the fever pitch of fandom  its agony and ecstasy, its community, and its defining role in thousands of young men's coming-of-age stories. Fever Pitch is one for the home team. But above all, it is one for everyone who knows what it really means to have a losing season. (less)"
Soccernomics,sports,2,"Why do England lose Why does Scotland suck Why doesnt America dominate the sport internationally... and why do the Germans play with such an efficient but robotic styleThese are questions every soccer aficionado has asked. Soccernomics answers them.Using insights and analogies from economics, statistics, psychology, and business to cast a new and entertaining light on how the game works, Soccernomics reveals the often surprisingly counter-intuitive truths about soccer. (less)"
Heated Rivalry,sports,3,"Nothing interferes with Shane Hollanders gamedefinitely not the sexy rival he loves to hate.Pro hockey star Shane Hollander isnt just crazy talented, hes got a spotless reputation. Hockey is his life. Now that hes captain of the Montreal Voyageurs, he wont let anything jeopardize that, especially the sexy Russian whose hard body keeps him awake at night.Boston Bears captain Ilya Rozanov is everything Shanes not. The self-proclaimed king of the ice, hes as cocky as he is talented. No one can beat himexcept Shane. Theyve made a career on their legendary rivalry, but when the skates come off, the heat between them is undeniable. When Ilya realizes he wants more than a few secret hookups, he knows he must walk away. The risk is too great.As their attraction intensifies, they struggle to keep their relationship out of the public eye. If the truth comes out, it could ruin them both. But when their need for each other rivals their ambition on the ice, secrecy is no longer an optionOne-click with confidence. This title is part of the Carina Press Romance Promise all the romance youre looking for with an HEAHFN. Its a promise!This book is approximately 66,000 words (less)"
A Lie for a Lie,sports,3,"From the New York Times bestselling author of the Pucked series comes a romantic comedy about instant attraction, second chances, and not-so-little white lies.Sometimes I need an escape from the demands, the puck bunnies, and the notoriety that come with being an NHL team captain. I just want to be a normal guy for a few weeks. So when I leave Chicago for some peace and quiet, the last thing I expect is for a gorgeous woman to literally fall into my lap on a flight to Alaska. Even better, she has absolutely no idea who I am.Lainey is the perfect escape from my life. My plan for seclusion becomes a monthlong sex fest punctuated with domestic bliss. But it ends just as abruptly as it began. When Im called away on a family emergency, I realize too late that I have no way to contact Lainey.A year later, a chance encounter throws Lainey and me together again. But I still have a lie hanging over my head, and Laineys keeping secrets of her own. With more than lust at stake, the truth may be our game changer. (less)"
Rookie Move,sports,3,"The first novel in a sexy new series featuring the hockey players of the Brooklyn Bruisers and the women who win their heartsfrom the USA Today bestselling author of the Ivy Years series.In high school they were the perfect coupleuntil the day Georgia left Leo in the cold...Hockey player Leo Trevi has spent the last six years trying to do two things get over the girl who broke his heart, and succeed in the NHL. But on the first day hes called up to the newly franchised Brooklyn Bruisers, Leo gets checked on both sides, first by the teams coachwho has a long simmering grudge, and then by the Bruisers sexy, icy publicisthis former girlfriend Georgia Worthington.Saying goodbye to Leo was one of the hardest things Georgia ever had to doand saying hello again isnt much easier. Georgia is determined to keep their relationship strictly professional, but when a press conference microphone catches Leo declaring his feelings for her, things get really personal, really fast.... (less)"
The Raven King,sports,4,"The Foxes are a fractured mess, but their latest disaster might be the miracle they've always needed to come together as a team. The one person standing in their way is Andrew, and the only one who can break through his personal barriers is Neil.Except Andrew doesn't give up anything for free and Neil is terrible at trusting anyone but himself. The two don't have much time to come to terms with their situation before outside forces start tearing them apart. Riko is intent on destroying Neil's fragile new life, and the Foxes have just become collateral damage.Neil's days are numbered, but he's learning the hard way to go down fighting for what he believes in, and Neil believes in Andrew even if Andrew won't believe in himself. (less)"
The King's Men,sports,4,"Neil Josten is out of time. He knew when he came to PSU he wouldn't survive the year, but with his death right around the corner he's got more reasons than ever to live.Befriending the Foxes was inadvisable. Kissing one is unthinkable. Neil should know better than to get involved with anyone this close to the end, but Andrew's never been the easiest person to walk away from. If they both say it doesn't mean anything, maybe Neil won't regret losing it, but the one person Neil can't lie to is himself.He's got promises to keep and a team to get to championships if he can just outrun Riko a little longer, but Riko's not the only monster in Neil's life. The truth might get them all killedor be Neil's one shot at getting out of this alive. (less)"
The Play,sports,2,"A brand-new standalone novel in the New York Times bestselling Briar U series!What I learned after last years distractions cost my hockey team our entire season No more screwing up. No more screwing, period. As the new team captain, I need a new philosophy hockey and school now, women later. Which means that I, Hunter Davenport, am officially going celibateno matter how hard that makes things.But theres nothing in the rulebook that says I cant be friends with a woman. And I wont liemy new classmate Demi Davis is one cool chick. Her smart mouth is hot as hell, and so is the rest of her, but the fact that shes got a boyfriend eliminates the temptation to touch her.Except three months into our friendship, Demi is single and looking for a rebound.And shes making a play for me.Avoiding her is impossible. Were paired up on a yearlong school project, but Im confident I can resist her. Wed never work, anyway. Our backgrounds are too different, our goals arent aligned, and her parents hate my guts.Hooking up is a very bad idea. Now I just have to convince my bodyand my heart. (less)"
Hands Down,sports,4,"Before he was Big Texas, he was Zac the Snack Pack.Bianca Brannen knows time--mostly--heals all wounds. Including those your once loved ones might have unintentionally given you. (Those just take longer.)She thinks shes ready when a call has her walking back into her old friends life. Or at least as prepared as possible to see the starting quarterback in the National Football Organization. Before the lights, the fans, and the millions, hed been a skinny kid with a heart of gold.Waltzing out of Zac Traviss life should be easy. Just as easy as he walked out of hers. (less)"
Taking a Shot,sports,2,"If you want to score, you have to get in the game... The last thing Jenna Riley needs is more sports in her life. While her brothers are off being athletic superstars, she's stuck running the family's sports bar, whether she likes it or not. Then in walks pro hockey stud Tyler Anderson. As much as Jenna would like to go to the boards with him, she's vowed to never fall for a jock-even one as hot as Ty.Ty, intrigued by the beautiful bar owner, becomes a regular. He senses that Jenna wants to do something more with her life. And as he gains her trust, the passion between them grows, as does Ty's insistence that Jenna should start living for herself. With his encouragement, Jenna starts to believe it, too...But first, Jenna has to figure out what she wants, what she needs, who she loves, and if she has the passion and pride to take a shot at having it all-including Ty... (less)"
What I Talk About When I Talk About Running,sports,4,"In 1982, having sold his jazz bar to devote himself to writing, Murakami began running to keep fit. A year later, he'd completed a solo course from Athens to Marathon, and now, after dozens of such races, not to mention triathlons and a dozen critically acclaimed books, he reflects upon the influence the sport has had on his life and--even more important--on his writing. Equal parts training log, travelogue, and reminiscence, this revealing memoir covers his four-month preparation for the 2005 New York City Marathon and takes us to places ranging from Tokyo's Jingu Gaien gardens, where he once shared the course with an Olympian, to the Charles River in Boston among young women who outpace him. Through this marvelous lens of sport emerges a panorama of memories and insights the eureka moment when he decided to become a writer, his greatest triumphs and disappointments, his passion for vintage LPs, and the experience, after fifty, of seeing his race times improve and then fall back. By turns funny and sobering, playful and philosophical, What I Talk About When I Talk About Running is rich and revelatory, both for fans of this masterful yet guardedly private writer and for the exploding population of athletes who find similar satisfaction in distance running. (less)"
Changing the Game,sports,5,"Sports agent Liz Darnell will do anything to win back her number-one client, baseball pro Gavin Riley. And Gavin's more than ready- especially when Liz is offering herself as part of the bargain. But when love unexpectedly enters the playing field, neither Liz nor Gavin are ready for the biggest game-changer of all.(less)"
Zack,sports,4,"Rising star Zack Grantham has been stuck in a downward spiral of grief ever since the car accident that left him a single dad and put his career on hold. Back on the road with the Carolina Cold Fury and still crippled by emotional baggage, hes in need of some serious help with his son. But while the nerdy new nanny wins his sons heart, Zack isnt sure hes ready for a womans toucheven after getting a glimpse of the killer curves shes hiding under those baggy clothes.Kate Francis usually keeps men like Zack at a distance. Though his athletes body is honed to perfection, he refuses to move on with his lifeand besides, hes her boss. Still, the sparks between them are undeniable, tempting Kate to turn their professional relationship into a personal one. But before she makes a power play for Zacks wounded heart, Kate will have to open him up again and show him that love is worth the fight. (less)"
Those Guys Have All the Fun: Inside the World of ESPN,sports,3,"In the exclusive behind the scenes look, sports fans can unlock the fascinating history of the channel that changed the way people watch and interact with their favorite teams.It began, in 1979, as a mad idea of starting a cable channel to televise local sporting events throughout the state of Connecticut. Today, ESPN is arguably the most successful network in modern television history, spanning eight channels in the Unites States and around the world. But the inside story of its rise has never been fully told-until now.Drawing upon over 500 interviews with the greatest names in ESPN's history and an All-Star collection of some of the world's finest athletes, bestselling authors James Miller and Tom Shales take us behind the cameras. Now, in their own words, the men and women who made ESPN great reveal the secrets behind its success-as well as the many scandals, rivalries, off-screen battles and triumphs that have accompanied that ascent. From the unknown producers and business visionaries to the most famous faces on television, it's all here. (less)"
Jock Row,sports,1,"Scarlett is always the sensible one The sober driver. The planner. The one holding your hair back while you're worshiping the porcelain gods.Week-after-week, she visits Jock Row with her friends  the university's hottest party scene and breeding ground for student athletes. And if keeping her friends out of trouble, and guys out of their pants, was a sport, she'd be the star athlete.Being a well known jock-blocker gets her noticed for all the wrong reasons just like that, she's banned from Jock Row. NO GUY WANTS A GIRL AROUND WHO KEEPS THEIR JOCK FRIENDS FROM GETTING LAID.Rowdy Wade is the hot shot short-stop for the university's baseball team  and the unlucky bastard who drew the short straw keep little Miss Goody Two-Shoes out of the Baseball House.But week-after-week Scarlett returns, determined to get inside. (less)"
The Hot Shot,sports,5,"First we were friends. Then we were roommates. Now I want moreWhat can I say about Chess Copper The woman is capable of bringing me to my knees. I know this about five minutes after getting naked for her.No one is more surprised than me. The prickly photographer my team hired to shoot our annual charity calendar isnt my usual type. Shes defense to my offense, a challenge at every turn. But when Im with her, all the regrets and darkness goes away. She makes life fun.I want to know Chess, be close to her. Which is a bad idea.Chess is looking for a relationship. Ive never given a woman more than one night. But when fate leaves Chess without a home, I step up and offer her mine. Were roommates now. Friends without benefits. But its getting harder to keep our hands off each other. And the longer we live together the more I realize shes becoming my everything.Trick is Now that Ive made her believe Im a bad bet, how do I convince her to give this player a true shot at forever (less)"
Garrett,sports,1,"Carolina Cold Fury star Garrett Samuelson never wants to miss out on a single minute of fun. Whether hes playing hockey, hanging out with friends, or walking the red carpet with a new date on his arm, he lives every day to the fullest. When he meets Olivia Case, he sees someone whos exactly his typeconfident, sexy, smart . . . his next fling. But the more he pursues her, the more Garrett shares a side of himself that other women dont normally get to see.Olivia has been keeping a secret. While Garrett lives for the next thrill, Olivias not sure shell live to see the next day. Shes undergoing treatment for some serious medical issues, and she doesnt have time for a relationship with no guaranteesespecially one with a hot-as-sin womanizer who wont take no for an answer. But as she gets to know the real Garrett, Olivia cant help falling for him . . . hard. To reveal the truth would mean risking everythingbut you cant score without taking the tough shots. (less)"
Puck Me Secretly,sports,5,"Ive never been in love.Ive never had an orgasm, but Ive faked plenty.I want to experience love.  Real, passionate love.I dont want to die.Its funny what blurts out of your mouth when the plane youre on is going down, and I didnt hold back with my seat mate when my plane decided to crash.My hysterical confessions didnt faze the muscular stranger that sat beside me.  In fact, he promised if we survived, hed give me my first orgasm.  We survived.I came.And then he left without telling me who he was.On the first day of my job, I stood in front of the Vancouver Wolves hockey team and called out a number.  #33.Imagine my shock when he skated forward.Max is an incredible hockey player, whose wild, out-of-control antics have almost derailed his career.  So many secrets shroud his past and continue to threaten his future.  Now hes my secret.  And that secret could ruin everything.  Puck Me SECRETLY.  Some secrets are too big to keep.Intended for adult audiences only. (less)"
Summer of '49,sports,3,"With incredible skill, passion, and insight, Pulitzer Prizewinningauthor David Halberstam returns us to a glorious time when the dreams of a now almost forgotten America rested on the crack of a bat.The year was 1949, and a war-weary nation turned from the battlefields to the ball fields in search of new heroes. It was a summer that marked the beginning of a sports rivalry unequaled in the annals of athletic competition. The awesome New York Yankees and the indomitable Boston Red Sox were fighting for supremacy of baseball's American League, and an aging Joe DiMaggio and a brash, headstrong hitting phenomenon named Ted Williams led their respective teams in a classic pennant duel of almost mythic proportionsone that would be decided in an explosive head-to-head confrontation on the last day of the season. (less)"
A Lie for a Lie,sports,4,"From the New York Times bestselling author of the Pucked series comes a romantic comedy about instant attraction, second chances, and not-so-little white lies.Sometimes I need an escape from the demands, the puck bunnies, and the notoriety that come with being an NHL team captain. I just want to be a normal guy for a few weeks. So when I leave Chicago for some peace and quiet, the last thing I expect is for a gorgeous woman to literally fall into my lap on a flight to Alaska. Even better, she has absolutely no idea who I am.Lainey is the perfect escape from my life. My plan for seclusion becomes a monthlong sex fest punctuated with domestic bliss. But it ends just as abruptly as it began. When Im called away on a family emergency, I realize too late that I have no way to contact Lainey.A year later, a chance encounter throws Lainey and me together again. But I still have a lie hanging over my head, and Laineys keeping secrets of her own. With more than lust at stake, the truth may be our game changer. (less)"
Rookie Move,sports,5,"The first novel in a sexy new series featuring the hockey players of the Brooklyn Bruisers and the women who win their heartsfrom the USA Today bestselling author of the Ivy Years series.In high school they were the perfect coupleuntil the day Georgia left Leo in the cold...Hockey player Leo Trevi has spent the last six years trying to do two things get over the girl who broke his heart, and succeed in the NHL. But on the first day hes called up to the newly franchised Brooklyn Bruisers, Leo gets checked on both sides, first by the teams coachwho has a long simmering grudge, and then by the Bruisers sexy, icy publicisthis former girlfriend Georgia Worthington.Saying goodbye to Leo was one of the hardest things Georgia ever had to doand saying hello again isnt much easier. Georgia is determined to keep their relationship strictly professional, but when a press conference microphone catches Leo declaring his feelings for her, things get really personal, really fast.... (less)"
The Raven King,sports,1,"The Foxes are a fractured mess, but their latest disaster might be the miracle they've always needed to come together as a team. The one person standing in their way is Andrew, and the only one who can break through his personal barriers is Neil.Except Andrew doesn't give up anything for free and Neil is terrible at trusting anyone but himself. The two don't have much time to come to terms with their situation before outside forces start tearing them apart. Riko is intent on destroying Neil's fragile new life, and the Foxes have just become collateral damage.Neil's days are numbered, but he's learning the hard way to go down fighting for what he believes in, and Neil believes in Andrew even if Andrew won't believe in himself. (less)"
The King's Men,sports,5,"Neil Josten is out of time. He knew when he came to PSU he wouldn't survive the year, but with his death right around the corner he's got more reasons than ever to live.Befriending the Foxes was inadvisable. Kissing one is unthinkable. Neil should know better than to get involved with anyone this close to the end, but Andrew's never been the easiest person to walk away from. If they both say it doesn't mean anything, maybe Neil won't regret losing it, but the one person Neil can't lie to is himself.He's got promises to keep and a team to get to championships if he can just outrun Riko a little longer, but Riko's not the only monster in Neil's life. The truth might get them all killedor be Neil's one shot at getting out of this alive. (less)"
The Play,sports,1,"A brand-new standalone novel in the New York Times bestselling Briar U series!What I learned after last years distractions cost my hockey team our entire season No more screwing up. No more screwing, period. As the new team captain, I need a new philosophy hockey and school now, women later. Which means that I, Hunter Davenport, am officially going celibateno matter how hard that makes things.But theres nothing in the rulebook that says I cant be friends with a woman. And I wont liemy new classmate Demi Davis is one cool chick. Her smart mouth is hot as hell, and so is the rest of her, but the fact that shes got a boyfriend eliminates the temptation to touch her.Except three months into our friendship, Demi is single and looking for a rebound.And shes making a play for me.Avoiding her is impossible. Were paired up on a yearlong school project, but Im confident I can resist her. Wed never work, anyway. Our backgrounds are too different, our goals arent aligned, and her parents hate my guts.Hooking up is a very bad idea. Now I just have to convince my bodyand my heart. (less)"
Hands Down,sports,3,"Before he was Big Texas, he was Zac the Snack Pack.Bianca Brannen knows time--mostly--heals all wounds. Including those your once loved ones might have unintentionally given you. (Those just take longer.)She thinks shes ready when a call has her walking back into her old friends life. Or at least as prepared as possible to see the starting quarterback in the National Football Organization. Before the lights, the fans, and the millions, hed been a skinny kid with a heart of gold.Waltzing out of Zac Traviss life should be easy. Just as easy as he walked out of hers. (less)"
Taking a Shot,sports,3,"If you want to score, you have to get in the game... The last thing Jenna Riley needs is more sports in her life. While her brothers are off being athletic superstars, she's stuck running the family's sports bar, whether she likes it or not. Then in walks pro hockey stud Tyler Anderson. As much as Jenna would like to go to the boards with him, she's vowed to never fall for a jock-even one as hot as Ty.Ty, intrigued by the beautiful bar owner, becomes a regular. He senses that Jenna wants to do something more with her life. And as he gains her trust, the passion between them grows, as does Ty's insistence that Jenna should start living for herself. With his encouragement, Jenna starts to believe it, too...But first, Jenna has to figure out what she wants, what she needs, who she loves, and if she has the passion and pride to take a shot at having it all-including Ty... (less)"
What I Talk About When I Talk About Running,sports,3,"In 1982, having sold his jazz bar to devote himself to writing, Murakami began running to keep fit. A year later, he'd completed a solo course from Athens to Marathon, and now, after dozens of such races, not to mention triathlons and a dozen critically acclaimed books, he reflects upon the influence the sport has had on his life and--even more important--on his writing. Equal parts training log, travelogue, and reminiscence, this revealing memoir covers his four-month preparation for the 2005 New York City Marathon and takes us to places ranging from Tokyo's Jingu Gaien gardens, where he once shared the course with an Olympian, to the Charles River in Boston among young women who outpace him. Through this marvelous lens of sport emerges a panorama of memories and insights the eureka moment when he decided to become a writer, his greatest triumphs and disappointments, his passion for vintage LPs, and the experience, after fifty, of seeing his race times improve and then fall back. By turns funny and sobering, playful and philosophical, What I Talk About When I Talk About Running is rich and revelatory, both for fans of this masterful yet guardedly private writer and for the exploding population of athletes who find similar satisfaction in distance running. (less)"
Changing the Game,sports,2,"Sports agent Liz Darnell will do anything to win back her number-one client, baseball pro Gavin Riley. And Gavin's more than ready- especially when Liz is offering herself as part of the bargain. But when love unexpectedly enters the playing field, neither Liz nor Gavin are ready for the biggest game-changer of all.(less)"
Zack,sports,4,"Rising star Zack Grantham has been stuck in a downward spiral of grief ever since the car accident that left him a single dad and put his career on hold. Back on the road with the Carolina Cold Fury and still crippled by emotional baggage, hes in need of some serious help with his son. But while the nerdy new nanny wins his sons heart, Zack isnt sure hes ready for a womans toucheven after getting a glimpse of the killer curves shes hiding under those baggy clothes.Kate Francis usually keeps men like Zack at a distance. Though his athletes body is honed to perfection, he refuses to move on with his lifeand besides, hes her boss. Still, the sparks between them are undeniable, tempting Kate to turn their professional relationship into a personal one. But before she makes a power play for Zacks wounded heart, Kate will have to open him up again and show him that love is worth the fight. (less)"
Those Guys Have All the Fun: Inside the World of ESPN,sports,2,"In the exclusive behind the scenes look, sports fans can unlock the fascinating history of the channel that changed the way people watch and interact with their favorite teams.It began, in 1979, as a mad idea of starting a cable channel to televise local sporting events throughout the state of Connecticut. Today, ESPN is arguably the most successful network in modern television history, spanning eight channels in the Unites States and around the world. But the inside story of its rise has never been fully told-until now.Drawing upon over 500 interviews with the greatest names in ESPN's history and an All-Star collection of some of the world's finest athletes, bestselling authors James Miller and Tom Shales take us behind the cameras. Now, in their own words, the men and women who made ESPN great reveal the secrets behind its success-as well as the many scandals, rivalries, off-screen battles and triumphs that have accompanied that ascent. From the unknown producers and business visionaries to the most famous faces on television, it's all here. (less)"
Jock Row,sports,4,"Scarlett is always the sensible one The sober driver. The planner. The one holding your hair back while you're worshiping the porcelain gods.Week-after-week, she visits Jock Row with her friends  the university's hottest party scene and breeding ground for student athletes. And if keeping her friends out of trouble, and guys out of their pants, was a sport, she'd be the star athlete.Being a well known jock-blocker gets her noticed for all the wrong reasons just like that, she's banned from Jock Row. NO GUY WANTS A GIRL AROUND WHO KEEPS THEIR JOCK FRIENDS FROM GETTING LAID.Rowdy Wade is the hot shot short-stop for the university's baseball team  and the unlucky bastard who drew the short straw keep little Miss Goody Two-Shoes out of the Baseball House.But week-after-week Scarlett returns, determined to get inside. (less)"
The Hot Shot,sports,3,"First we were friends. Then we were roommates. Now I want moreWhat can I say about Chess Copper The woman is capable of bringing me to my knees. I know this about five minutes after getting naked for her.No one is more surprised than me. The prickly photographer my team hired to shoot our annual charity calendar isnt my usual type. Shes defense to my offense, a challenge at every turn. But when Im with her, all the regrets and darkness goes away. She makes life fun.I want to know Chess, be close to her. Which is a bad idea.Chess is looking for a relationship. Ive never given a woman more than one night. But when fate leaves Chess without a home, I step up and offer her mine. Were roommates now. Friends without benefits. But its getting harder to keep our hands off each other. And the longer we live together the more I realize shes becoming my everything.Trick is Now that Ive made her believe Im a bad bet, how do I convince her to give this player a true shot at forever (less)"
