title,genre,rating,summary
Ghost Train to the Eastern Star,travel,5,"National BestsellerIn Ghost Train to the Eastern Star, Theroux recreates an epic journey he took thirty years ago, a giant loop by train (mostly) through Eastern Europe, Turkey, the Caucasus, Central Asia, the Indian Subcontinent, China, Japan, and Siberia. In short, he traverses all of Asia top to bottom, and end to end. In the three decades since he first travelled this route, Asia has undergone phenomenal change. The Soviet Union has collapsed, China has risen, India booms, Burma slowly smothers, and Vietnam prospers despite the havoc unleashed upon it the last time Theroux passed through. He witnesses all this and so much more in a 25,000 mile journey, travelling as the locals do, by train, car, bus, and foot.His odyssey takes him from Eastern Europe, still hungover from Communism, through tense but thriving Turkey, into the Caucasus, where Georgia limps back toward feudalism while its neighbour Azerbaijan revels in oil-driven capitalism. As he penetrates deeper into Asias heart, his encounters take on an otherworldly cast. The two chapters that follow show us Turkmenistan, a profoundly isolated society at the mercy of an almost comically egotistical dictator, and Uzbekistan, a ruthless authoritarian state. From there, he retraces his steps through India, Mayanmar, China, and Japan, providing his penetrating observations on the changes these countries have undergone.Brilliant, caustic, and totally addictive, Ghost Train to the Eastern Star is Theroux at his very best."
Riding the Iron Rooster,travel,5,"Paul Theroux invites you to join him on the journey of a lifetime, in the grand romantic tradition, by train across Europe, through the vast underbelly of Asia and in the heart of Russia, and then up to China. Here is China by rail, as seen and heard through the eyes and ears of one of the most intrepid and insightful travel writers of our time."
The Innocents Abroad,travel,2,"The Innocents Abroad, or The New Pilgrims' Progress is a travel book by American author Mark Twain published in 1869 which humorously chronicles what Twain called his Great Pleasure Excursion on board the chartered vessel Quaker City (formerly USS Quaker City) through Europe and the Holy Land with a group of American travelers in 1867. It was the best-selling of Twain's works during his lifetime, as well as one of the best-selling travel books of all time."
A Short Walk in the Hindu Kush,travel,2,"When Eric Newby, fashion industry worker and inexperienced hill walker, decided after 10 years in haute couture he needed a change he took 4 days training in Wales then walked the Hindu Kush. This is his account of an entertaining time in the hills!"
Tracks: A Woman's Solo Trek Across 1700 Miles of Australian Outback,travel,1,"NOW A MAJOR MOTION PICTURERobyn Davidson's opens the memoir of her perilous journey across 1,700 miles of hostile Australian desert to the sea with only four camels and a dog for company with the following words I experienced that sinking feeling you get when you know you have conned yourself into doing something difficult and there's no going back.Enduring sweltering heat, fending off poisonous snakes and lecherous men, chasing her camels when they get skittish and nursing them when they are injured, Davidson emerges as an extraordinarily courageous heroine driven by a love of Australia's landscape, an empathy for its indigenous people, and a willingness to cast away the trappings of her former identity. Tracks is the compelling, candid story of her odyssey of discovery and transformation. An unforgettably powerful book.Cheryl Strayed, author of WildNow with a new postscript by Robyn Davidson."
Bill Bryson's African Diary,travel,1,"In the early fall of 2002, famed travel Writer Bill Bryson journeyed to Kenya at the invitation of CARE International, the charity dedicated to working with local communities to eradicate poverty around the world. He arrived with a set of mental images of Africa gleaned from television broadcasts of low-budget Jungle Jim movies in his Iowa childhood and a single viewing of the film version of Out of Africa. (Also with some worries about tropical diseases, insects and large predators.) But the vibrant reality of Kenya and its people took over the second he deplaned in Nairobi, and this diary records Bill Bryson's impresssions of his trip with his inimitable trademark style of wry observation and curious insight. From the wrenching poverty of the Kibera slum in Nairobi to the meticulously manicured grounds of the Karen Blixen house and the human fossil riches of the National Museum, Bryson registers the striking contrasts of a postcolonial society in transition. He visits the astoundingly vast Great Rift Valley undergoes the rigors of a teeth-rattling train journey to Mombasa and a hair-whitening flight through a vicious storm and visits the refugee camps and the agricultural and economic projects where dedicated CARE professionals wage noble and dogged war against poverty, dislocation and corruption."
Kon-Tiki,travel,3,"Kon-Tiki is the record of an astonishing adventure - a journey of 4,300 nautical miles across the Pacific Ocean by raft. Intrigued by Polynesian folklore, biologist Thor Heyerdahl suspected that the South Sea Islands had been settled by an ancient race from thousands of miles to the east, led by a mythical hero, Kon-Tiki. He decided to prove his theory by duplicating the legendary voyage.On April 28, 1947, Heyerdahl and five other adventurers sailed from Peru on a balsa log raft. After three months on the open sea, encountering raging storms, whales, and sharks, they sighted land - the Polynesian island of Puka Puka.Translated into over sixty languages, Kon-Tiki is a classic, inspiring tale of daring and courage - a magnificent saga of men against the sea."
Around the World in Eighty Days,travel,2,"One night in the reform club, Phileas Fogg bets his companions that he can travel across the globe in just eighty days. Breaking the well-established routine of his daily life, he immediately sets off for Dover with his astonished valet Passepartout. Passing through exotic lands and dangerous locations, they seize whatever transportation is at handwhether train or elephantovercoming set-backs and always racing against the clock."
The Old Ways: A Journey on Foot,travel,1,"Robert Macfarlane travels Britain's ancient paths and discovers the secrets of our beautiful, underappreciated landscape.Following the tracks, holloways, drove-roads and sea paths that form part of a vast ancient network of routes criss-crossing the British Isles and beyond, Robert Macfarlane discovers a lost world - a landscape of the feet and the mind, of pilgrimage and ritual, of stories and ghosts above all of the places and journeys which inspire and inhabit our imaginations."
Holy Cow: An Indian Adventure,travel,3,"In her twenties, journalist Sarah Macdonald backpacked around India and came away with a lasting impression of heat, pollution and poverty. So when an airport beggar read her palm and told her she would return to Indiaand for loveshe screamed, Never! and gave the country, and him, the finger.But eleven years later, the prophecy comes true. When the love of Sarahs life is posted to India, she quits her dream job to move to the most polluted city on earth, New Delhi. For Sarah this seems like the ultimate sacrifice for love, and it almost kills her, literally. Just settled, she falls dangerously ill with double pneumonia, an experience that compels her to face some serious questions about her own fragile mortality and inner spiritual void. I must find peace in the only place possible in India, she concludes. Within. Thus begins her journey of discovery through India in search of the meaning of life and death.Holy Cow is Macdonalds often hilarious chronicle of her adventures in a land of chaos and contradiction, of encounters with Hinduism, Islam and Jainism, Sufis, Sikhs, Parsis and Christians and a kaleidoscope of yogis, swamis and Bollywood stars. From spiritual retreats and crumbling nirvanas to war zones and New Delhi nightclubs, it is a journey that only a woman on a mission to save her soul, her love lifeand her sanitycan survive."
The Lost Girls: Three Friends. Four Continents. One Unconventional Detour Around the World.,travel,4,"Three friends, each on the brink of a quarter-life crisis, make a pact to quit their high pressure New York City media jobs and leave behind their friends, boyfriends, and everything familiar to embark on a year-long backpacking adventure around the world in The Lost Girls."
A Year in the World: Journeys of a Passionate Traveller,travel,1,"A CLASSIC FROM THE NEW YORK TIMES BESTSELLING AUTHOR OF UNDER MAGNOLIAA Year in the World is vintage Frances Mayesa celebration of the allure of travel, of serendipitous pleasures found in unlikely locales, of memory woven into the present, and of a joyous sense of quest. With her beloved Tuscany as a home base, Mayes travels to Spain, Portugal, France, the British Isles, and to the Mediterranean world of Turkey, Greece, the South of Italy, and North Africa. Weaving together personal perceptions and informed commentary on art, architecture, history, landscape, and social and culinary traditions, Mayes brings the immediacy of life in her temporary homes to readers. An illuminating and passionate book that will be savored by all who loved Under the Tuscan Sun, A Year in the World is travel writing at its peak."
The Songlines,travel,5,"In this extraordinary book, Bruce Chatwin has adapted a literary form common until the eighteenth century though rare in ours a story of ideas in which two companions, traveling and talking together, explore the hopes and dreams that animate both them and the people they encounter. Set in almost uninhabitable regions of Central Australia, The Songlines asks and tries to answer these questions Why is man the most restless, dissatisfied of animals Why do wandering people conceive the world as perfect whereas sedentary ones always try to change it Why have the great teachersChrist or the Buddharecommended the Road as the way. to salvation Do we agree with Pascal that all man's troubles stem from his inability to sit quietly in a roomWe do not often ask these questions today for we commonly assume that living in a house is normal and that the wandering life is aberrant. But for more than twenty years Chatwin has mulled over the possibility that the reverse might be the case.Pre-colonial Australia was the last landmass on earth peopled not by herdsmen, farmers, or city dwellers, but by hunter-gatherers. Their labyrinths of invisible pathways across the continent are known to us as Songlines or Dreaming Tracks, but to the Aboriginals as the tracks of their ancestorsthe Way of the Law. Along these roads they travel in order to perform all those activities that are distinctively humansong, dance, marriage, exchange of ideas, and arrangements of territorial boundaries by agreement rather than force.In Chatwin's search for the Songlines, Arkady is an ideal friend and guide Australian by birth, the son of a Cossack exile, with all the strength and warmth of his inheritance. Whether hunting kangaroo from a Land Cruiser, talking to the diminutive Rolf in his book-crammed trailer, buying drinks for a bigoted policeman (and would-be writer), cheering as Arkady's true love declares herself (part of The Songlines is a romantic comedy), Chatwin turns this almost implausible picaresque adventure into something approaching the scale of a Greek tragedy.The life of the Aboriginals stands in vivid contrast, of course, to the prevailing cultures of our time. And The Songlines presents unforgettable details about the kinds of disputes we know all too well from less traumatic confrontations over sacred lands invaded by railroads, mines, and construction sites, over the laws and rights of a poor people versus a wealthy invasive one. To Chatwin these are but recent, local examples of an eternal basic distinction between settlers and wanderers. His book, devoted to the latter, is a brilliant evocation of this profound optimism that man is by nature not a bellicose aggressor but a pacific, song-creating, adaptive species whose destiny is to quest for the truth."
Shantaram,travel,5,"It took me a long time and most of the world to learn what I know about love and fate and the choices we make, but the heart of it came to me in an instant, while I was chained to a wall and being tortured.So begins this epic, mesmerizing first novel set in the underworld of contemporary Bombay. Shantaram is narrated by Lin, an escaped convict with a false passport who flees maximum security prison in Australia for the teeming streets of a city where he can disappear.Accompanied by his guide and faithful friend, Prabaker, the two enter Bombay's hidden society of beggars and gangsters, prostitutes and holy men, soldiers and actors, and Indians and exiles from other countries, who seek in this remarkable place what they cannot find elsewhere.As a hunted man without a home, family, or identity, Lin searches for love and meaning while running a clinic in one of the city's poorest slums, and serving his apprenticeship in the dark arts of the Bombay mafia. The search leads him to war, prison torture, murder, and a series of enigmatic and bloody betrayals. The keys to unlock the mysteries and intrigues that bind Lin are held by two people. The first is Khader Khan mafia godfather, criminal-philosopher-saint, and mentor to Lin in the underworld of the Golden City. The second is Karla elusive, dangerous, and beautiful, whose passions are driven by secrets that torment her and yet give her a terrible power.Burning slums and five-star hotels, romantic love and prison agonies, criminal wars and Bollywood films, spiritual gurus and mujaheddin guerrillasthis huge novel has the world of human experience in its reach, and a passionate love for India at its heart. Based on the life of the author, it is by any measure the debut of an extraordinary voice in literature."
The Beach,travel,5,"After discovering a seemingly Edenic paradise on an island in a Thai national park, Richard soon finds that since civilized behavior tends to dissolve without external restraints, the utopia is hard to maintain. (Nancy Pearl)"
The Year of Living Danishly: My Twelve Months Unearthing the Secrets of the World's Happiest Country,travel,5,"Denmark is officially the happiest nation on Earth. When Helen Russell is forced to move to rural Jutland, can she discover the secrets of their happiness Or will the long, dark winters and pickled herring take their tollA Year of Living Danishly looks at where the Danes get it right, where they get it wrong, and how we might just benefit from living a little more Danishly ourselves."
The Happy Isles of Oceania: Paddling the Pacific,travel,2,"Renowned travel writer and novelist Paul Theroux has been many places in his life and tried almost everything. But this trip in and around the lands of the Pacific may be his boldest, most fascinating yet. From New Zealand's rain forests, to crocodile-infested New Guinea, over isolated atolls, through dirty harbors, daring weather and coastlines, he travels by Kayak wherever the winds take him--and what he discovers is the world to explore and try to understand."
Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,travel,1,"The astonishing, uplifting story of a real-life Indiana Jones and his humanitarian campaign to use education to combat terrorism in the Talibans backyardAnyone who despairs of the individuals power to change lives has to read the story of Greg Mortenson, a homeless mountaineer who, following a 1993 climb of Pakistans treacherous K2, was inspired by a chance encounter with impoverished mountain villagers and promised to build them a school. Over the next decade he built fifty-five schoolsespecially for girlsthat offer a balanced education in one of the most isolated and dangerous regions on earth. As it chronicles Mortensons quest, which has brought him into conflict with both enraged Islamists and uncomprehending Americans, Three Cups of Tea combines adventure with a celebration of the humanitarian spirit."
Toujours Provence,travel,3,"Taking up where his beloved A Year in Provence leaves off, Peter Mayle offers us another funny, beautifully (and deliciously) evocative book about life in Provence. With tales only one who lives there could knowof finding gold coins while digging in the garden, of indulging in sumptuous feasts at truck stopsand with characters introduced with great affection and witthe gendarme fallen from grace, the summer visitors ever trying the patience of even the most genial Provenaux, the straightforward dog BoyToujours Provence is a heart-warming portrait of a place where, if you can't quite get away from it all, you can surely have a very good time trying."
What I Was Doing While You Were Breeding,travel,2,"Kristin Newman spent much of her twenties and thirties buying dresses to wear to her friends' weddings and baby showers. Not ready to settle down and in need of an escape from her fast-paced job as a sitcom writer, Kristin instead traveled the world, often alone, for several weeks each year. In addition to falling madly in love with the planet, Kristin fell for many attractive locals, men who could provide the emotional connection she wanted without costing her the freedom she desperately needed.Kristin introduces readers to the Israeli bartenders, Finnish poker players, sexy Bedouins, and Argentinean priests who helped her transform into Kristin-Adjacent on the roada slower, softer, and, yes, sluttier version of herself at home."
Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,travel,1,"Robert M. Pirsig's Zen  the Art of Motorcycle Maintenance is an examination of how we live, a meditation on how to live better set around the narration of a summer motorcycle trip across America's Northwest, undertaken by a father  his young son."
Blue Latitudes: Boldly Going Where Captain Cook Has Gone Before,travel,2,"Boldly Going Where Captain Cook Has Gone BeforeTwo centuries after James Cook's epic voyages of discovery, Tony Horwitz takes readers on a wild ride across hemispheres and centuries to recapture the Captain's adventures and explore his embattled legacy in today's Pacific. Horwitz, a Pulitzer Prize-winner and author of Confederates in the Attic, works as a sailor aboard a replica of Cook's ship, meets island kings and beauty queens, and carouses the South Seas with a hilarious and disgraceful travel companion, an Aussie named Roger. He also creates a brilliant portrait of Cook an impoverished farmboy who became the greatest navigator in British history and forever changed the lands he touched. Poignant, probing, antic, and exhilarating, Blue Latitudes brings to life a man who helped create the global village we inhabit today."
McCarthy's Bar: A Journey of Discovery In Ireland,travel,1,"Despite the many exotic places Pete McCarthy has visited, he finds that nowhere else can match the particular magic of Ireland, his mother's homeland. In McCarthy's Bar, his journey begins in Cork and continues along the west coast to Donegal in the north. Traveling through spectacular landscapes, but at all times obeying the rule, never pass a bar that has your name on it, he encounters McCarthy's bars up and down the land, meeting fascinating people before pleading to be let out at four o'clock in the morning.Written by someone who is at once an insider and an outside, McCarthy's Bar is a wonderfully funny and affectionate portrait of a rapidly changing country."
A Moveable Feast,travel,2,"Hemingway's memories of his life as an unknown writer living in Paris in the twenties are deeply personal, warmly affectionate, and full of wit. Looking back not only at his own much younger self, but also at the other writers who shared Paris with him - James Joyce, Wyndham Lewis, Scott and Zelda Fitzgerald - he recalls the time when, poor, happy, and writing in cafes, he discovered his vocation. Written during the last years of Hemingway's life, his memoir is a lively and powerful reflection of his genius that scintillates with the romance of the city."
Driving Over Lemons: An Optimist in Andalucía,travel,5,"No sooner had Chris Stewart set eyes on El Valero than he handed over a check. Now all he had to do was explain to Ana, his wife, that they were the proud owners of an isolated sheep farm in the Alpujarra Mountains in Southern Spain. That was the easy part.Lush with olive, lemon, and almond groves, the farm lacks a few essentialsrunning water, electricity, an access road. And then there's the problem of rapacious Pedro Romero, the previous owner who refuses to leave. A perpetual optimist, whose skill as a sheepshearer provides an ideal entre into his new community, Stewart also possesses an unflappable spirit that, we soon learn, nothing can diminish. Wholly enchanted by the rugged terrain of the hillside and the people they meet along the wayamong them farmers, including the ever-resourceful Domingo, other expatriates and artistsChris and Ana Stewart build an enviable life, complete with a child and dogs, in a country far from home."
Long Way Round: Chasing Shadows Across the World,travel,4,"It started as a daydream. Poring over a map of the world at home one quiet Saturday afternoon, Ewan McGregor - actor and self-confessed bike nut - noticed that it was possible to ride all the way round the world, with just one short hop across the Bering Strait from Russia to Alaska. It was a revelation he couldn't get out of his head. So he picked up the phone and called Charley Boorman, his best friend, fellow actor and bike enthusiast. 'Charley, ' he said. 'I think you ought to come over for dinner...'From London to New York, Ewan and Charley chased their shadows through Europe, the Ukraine, Kazakhstan, Mongolia and Russia, across the Pacific to Alaska, then down through Canada and America. But as the miles slipped beneath the tyres of their big BMWs, their troubles started. Exhaustion, injury and accidents tested their strength. Treacherous roads, unpredictable weather and turbulent politics challenged their stamina. They were chased by paparazzi in Kazakhstan, courted by men with very large guns in the Ukraine, hassled by the police, and given bulls' testicles for supper by Mongolian nomads.And yet despite all these obstacles they managed to ride over 20,000 miles in four months, changing their lives forever in the process. As they travelled they documented their trip, taking photographs, and writing diaries by the campfire. Long Way Round is the result of their adventures - a fascinating, frank and highly entertaining travel book about two friends riding round the world together and, against all the odds, realising their dream.More book description"
City of Djinns: A Year in Delhi,travel,3,"Sparkling with irrepressible wit, City of Djinns peels back the layers of Delhi's centuries-old history, revealing an extraordinary array of characters along the way-from eunuchs to descendants of great Moguls. With refreshingly open-minded curiosity, William Dalrymple explores the seven dead cities of Delhi as well as the eighth city-today's Delhi. Underlying his quest is the legend of the djinns, fire-formed spirits that are said to assure the city's Phoenix-like regeneration no matter how many times it is destroyed. Entertaining, fascinating, and informative, City of Djinns is an irresistible blend of research and adventure."
Assassination Vacation,travel,4,"Sarah Vowell exposes the glorious conundrums of American history and culture with wit, probity, and an irreverent sense of humor. With Assassination Vacation, she takes us on a road trip like no othera journey to the pit stops of American political murder and through the myriad ways they have been used for fun and profit, for political and cultural advantage.From Buffalo to Alaska, Washington to the Dry Tortugas, Vowell visits locations immortalized and influenced by the spilling of politically important blood, reporting as she goes with her trademark blend of wisecracking humor, remarkable honesty, and thought-provoking criticism. We learn about the jinx that was Robert Todd Lincoln (present at the assassinations of Presidents Lincoln, Garfield, and McKinley) and witness the politicking that went into the making of the Lincoln Memorial. The resulting narrative is much more than an entertaining and informative travelogueit is the disturbing and fascinating story of how American death has been manipulated by popular culture, including literature, architecture, sculpture, andthe author's favorite historical tourism. Though the themes of loss and violence are explored and we make detours to see how the Republican Party became the Republican Party, there are all kinds of lighter diversions along the way into the lives of the three presidents and their assassins, including mummies, show tunes, mean-spirited totem poles, and a nineteenth-century biblical sex cult."
Travels in Siberia,travel,2,"In his astonishing new work, Ian Frazier, one of our greatest and most entertaining storytellers, trains his perceptive, generous eye on Siberia, the storied expanse of Asiatic Russia whose grim renown is but one explanation among hundreds for the region's fascinating, enduring appeal. In Travels in Siberia, Frazier reveals Siberia's role in history--its science, economics, and politics--with great passion and enthusiasm, ensuring that we'll never think about it in the same way again.With great empathy and epic sweep, Frazier tells the stories of Siberia's most famous exiles, from the well-known--Dostoyevsky, Lenin (twice), Stalin (numerous times)--to the lesser known (like Natalie Lopukhin, banished by the empress for copying her dresses) to those who experienced unimaginable suffering in Siberian camps under the Soviet regime, forever immortalized by Aleksandr Solzhenitsyn in The Gulag Archipelago.Travels in Siberia is also a unique chronicle of Russia since the end of the Soviet Union, a personal account of adventures among Russian friends and acquaintances, and, above all, a unique, captivating, totally Frazierian take on what he calls the amazingness of Russia--a country that, for all its tragic history, somehow still manages to be funny. Travels in Siberia will undoubtedly take its place as one of the twenty-first century's indispensable contributions to the travel-writing genre."
Paris to the Moon,travel,3,"With singular wit and insight, Gopnik weaves the magical with the mundane in a wholly delightful, often hilarious look at what it was to be an American family man in Paris at the end of the twentieth century.Paris. The name alone conjures images of chestnut-lined boulevards, sidewalk cafs, breathtaking faades around every corner--in short, an exquisite romanticism that has captured the American imagination for as long as there have been Americans.In 1995, Adam Gopnik, his wife, and their infant son left the familiar comforts and hassles of New York City for the urbane glamour of the City of Light. Gopnik is a longtime New Yorker writer, and the magazine has sent its writers to Paris for decades--but his was above all a personal pilgrimage to the place that had for so long been the undisputed capital of everything cultural and beautiful. It was also the opportunity to raise a child who would know what it was to romp in the Luxembourg Gardens, to enjoy a croque monsieur in a Left Bank caf--a child (and perhaps a father, too) who would have a grasp of that Parisian sense of style we Americans find so elusive.So, in the grand tradition of the American abroad, Gopnik walked the paths of the Tuileries, enjoyed philosophical discussions at his local bistro, wrote as violet twilight fell on the arrondissements. Of course, as readers of Gopnik's beloved and award-winning Paris Journals in The New Yorker know, there was also the matter of raising a child and carrying on with day-to-day, not-so-fabled life. Evenings with French intellectuals preceded middle-of-the-night baby feedings afternoons were filled with trips to the Muse d'Orsay and pinball games weekday leftovers were eaten while three-star chefs debated a culinary crisis.As Gopnik describes in this funny and tender book, the dual processes of navigating a foreign city and becoming a parent are not completely dissimilar journeys--both hold new routines, new languages, a new set of rules by which everyday life is lived. With singular wit and insight, Gopnik weaves the magical with the mundane in a wholly delightful, often hilarious look at what it was to be an American family man in Paris at the end of the twentieth century. We went to Paris for a sentimental reeducation - I did anyway - even though the sentiments we were instructed in were not the ones we were expecting to learn, which I believe is why they call it an education."
Arabian Sands,travel,3,"Arabian Sands is Wilfred Thesiger's record of his extraordinary journey through the parched Empty Quarter of Arabia. Educated at Eton and Oxford, Thesiger was repulsed by the softness and rigidity of Western life-the machines, the calling cards, the meticulously aligned streets. In the spirit of T. E. Lawrence, he set out to explore the deserts of Arabia, traveling among peoples who had never seen a European and considered it their duty to kill Christian infidels. His now-classic account is invaluable to understanding the modern Middle East."
Between the Woods and the Water,travel,5,"Continuing the epic foot journey across Europe begun in A Time of GiftsThe journey that Patrick Leigh Fermor set out on in 1933to cross Europe on foot with an emergency allowance of one pound a dayproved so rich in experiences that when much later he sat down to describe them, they overflowed into more than one volume. Undertaken as the storms of war gathered, and providing a background for the events that were beginning to unfold in Central Europe, Leigh Fermors still-unfinished account of his journey has established itself as a modern classic. Between the Woods and the Water, the second volume of a projected three, has garnered as many prizes as its celebrated predecessor, A Time of Gifts.The opening of the book finds Leigh Fermor crossing the Danubeat the very moment where his first volume left off. A detour to the luminous splendors of Prague is followed by a trip downriver to Budapest, passage on horseback across the Great Hungarian Plain, and a crossing of the Romanian border into Transylvania. Remote castles, mountain villages, monasteries and towering ranges that are the haunt of bears, wolves, eagles, gypsies, and a variety of sects are all savored in the approach to the Iron Gates, the division between the Carpathian mountains and the Balkans, where, for now, the story ends."
"The Good Girl's Guide to Getting Lost: A Memoir of Three Continents, Two Friends, and One Unexpected Adventure",travel,5,"Rachel Friedman has always been the consummate good girl who does well in school and plays it safe, so the college grad surprises no one more than herself when, on a whim (and in an effort to escape impending life decisions), she buys a ticket to Ireland, a place she has never visited. There she forms an unlikely bond with a free-spirited Australian girl, a born adventurer who spurs Rachel on to a yearlong odyssey that takes her to three continents, fills her life with newfound friends, and gives birth to a previously unrealized passion for adventure. As her journey takes her to Australia and South America, Rachel discovers and embraces her love of travel and unlocks more truths about herself than she ever realized she was seeking. Along the way, the erstwhile good girl finally learns to do something shes never done before simply live for the moment."
The Shadow of the Sun,travel,3,"In 1957, Ryszard Kapuscinski arrived in Africa to witness the beginning of the end of colonial rule as the first African correspondent of Poland's state newspaper. From the early days of independence in Ghana to the ongoing ethnic genocide in Rwanda, Kapuscinski has crisscrossed vast distances pursuing the swift, and often violent, events that followed liberation. Kapuscinski hitchhikes with caravans, wanders the Sahara with nomads, and lives in the poverty-stricken slums of Nigeria. He wrestles a king cobra to the death and suffers through a bout of malaria. What emerges is an extraordinary depiction of Africa--not as a group of nations or geographic locations--but as a vibrant and frequently joyous montage of peoples, cultures, and encounters. Kapuscinski's trenchant observations, wry analysis and overwhelming humanity paint a remarkable portrait of the continent and its people. His unorthodox approach and profound respect for the people he meets challenge conventional understandings of the modern problems faced by Africa at the dawn of the twenty-first century."
The Road to Oxiana,travel,2,"In 1933 the delightfully eccentric Robert Byron set out on a journey through the Middle East via Beirut, Jerusalem, Baghdad and Teheran to Oxiana -the country of the Oxus, the ancient name for the river Amu Darya which forms part of the border between Afghanistan and the Soviet Union. His arrival at his destination, the legendary tower of Qabus, although a wonder in itself, it not nearly so amazing as the thoroughly captivating, at times zany, record of his adventures.In addition to its entertainment value, The Road to Oxiana also serves as a rare account of the architectural treasures of a region now inaccessible to most Western travellers. When Paul Fussell rediscovered The Road to Oxiana in his recent book Abroad, he whetted the appetite of a whole new generation of readers. In his new introduction, written especially for this volume, Fussell writes Reading the book is like stumbling into a modern museum of literary kinds presided over by a benign if eccentric curator. Here armchair travellers will find newspaper clippings, public signs and notices, official forms, letters, diary entries, essays on current politics, lyric passages, historical and archaeological dissertations, brief travel narratives (usually of comic-awful delays and disasters), and--the triumph of the book--at least twenty superb comic dialogues, some of them virtually playlets, complete with stage directions and musical scoring."
Blood River: A Journey to Africa's Broken Heart,travel,3,"A compulsively readable account of a journey to the Congo  a country virtually inaccessible to the outside world  vividly told by a daring and adventurous journalist.Ever since Stanley first charted its mighty river in the 1870s, the Congo has epitomized the dark and turbulent history of a failed continent. However, its troubles only served to increase the interest of Daily Telegraph correspondent Tim Butcher, who was sent to cover Africa in 2000. Before long he became obsessed with the idea of recreating Stanleys original expedition  but travelling alone.Despite warnings Butcher spent years poring over colonial-era maps and wooing rebel leaders before making his will and venturing to the Congos eastern border. He passed through once thriving cities of this country and saw the marks left behind by years of abuse and misrule. Almost, 2,500 harrowing miles later, he reached the Atlantic Ocean, a thinner and a wiser man.Butchers journey was a remarkable feat. But the story of the Congo, vividly told in Blood River, is more remarkable still.From the Hardcover edition."
Shadow of the Silk Road,travel,2,"Shadow of the Silk Road records a journey along the greatest land route on earth. Out of the heart of China into the mountains of Central Asia, across northern Afghanistan and the plains of Iran and into Kurdish Turkey, Colin Thubron covers some seven thousand miles in eight months. Making his way by local bus, truck, car, donkey cart and camel, he travels from the tomb of the Yellow Emperor, the mythic progenitor of the Chinese people, to the ancient port of Antiochin perhaps the most difficult and ambitious journey he has undertaken in forty years of travel.The Silk Road is a huge network of arteries splitting and converging across the breadth of Asia. To travel it is to trace the passage not only of trade and armies but also of ideas, religions and inventions. But alongside this rich and astonishing past, Shadow of the Silk Road is also about Asia today a continent of upheaval.One of the trademarks of Colin Thubron's travel writing is the beauty of his prose another is his gift for talking to people and getting them to talk to him. Shadow of the Silk Road encounters Islamic countries in many forms. It is about changes in China, transformed since the Cultural Revolution. It is about false nationalisms and the world's discontented margins, where the true boundaries are not political borders but the frontiers of tribe, ethnicity, language and religion. It is a magnificent and important account of an ancient world in modern ferment."
The Alchemist,travel,5,"Combining magic, mysticism, wisdom and wonder into an inspiring tale of self-discovery, The Alchemist has become a modern classic, selling millions of copies around the world and transforming the lives of countless readers across generations.Paulo Coelho's masterpiece tells the mystical story of Santiago, an Andalusian shepherd boy who yearns to travel in search of a worldly treasure. His quest will lead him to riches far differentand far more satisfyingthan he ever imagined. Santiago's journey teaches us about the essential wisdom of listening to our hearts, of recognizing opportunity and learning to read the omens strewn along life's path, and, most importantly, to follow our dreams."
Hokkaido Highway Blues: Hitchhiking Japan,travel,4,"It had never been done before. Not in 4000 years of Japanese recorded history had anyone followed the Cherry Blossom Front from one end of the country to the other. Nor had anyone hitchhiked the length of Japan. But, heady on sakura and sake, Will Ferguson bet he could do both. The resulting travelogue is one of the funniest and most illuminating books ever written about Japan. And, as Ferguson learns, it illustrates that to travel is better than to arrive."
The Kingdom by the Sea,travel,3,"It was 1982, the summer of the Falkland Islands War, and the birth of the royal heir, Prince William - and the ideal time, Theroux found, to surprise the British into talking about themselves. The result is a candid, funny, perceptive, and opinionated travelogue of his journey and his findings."
Deep South: Four Seasons on Back Roads,travel,1,"One of the most acclaimed travel writers of our time turns his unflinching eye on an American South too often overlookedPaul Theroux has spent fifty years crossing the globe, adventuring in the exotic, seeking the rich history and folklore of the far away. Now, for the first time, in his tenth travel book, Theroux explores a piece of America  the Deep South. He finds there a paradoxical place, full of incomparable music, unparalleled cuisine, and yet also some of the nations worst schools, housing, and unemployment rates. Its these parts of the South, so often ignored, that have caught Therouxs keen travelers eye.  On road trips spanning four seasons, wending along rural highways, Theroux visits gun shows and small-town churches, laborers in Arkansas, and parts of Mississippi where they still call the farm up the road the plantation. He talks to mayors and social workers, writers and reverends, the working poor and farming families  the unsung heroes of the south, the people who, despite it all, never left, and also those who returned home to rebuild a place they could never live without.  From the writer whose great mission has always been to transport us beyond that reading chair, to challenge himself  and thus, to challenge us (Boston Globe), Deep South is an ode to a region, vivid and haunting, full of life and loss alike."
